#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
YBAc11,YBAU6,Market Price,2004-01-06T03:47:00.000000000Z,+11,Intraday 1Min,93.66,93.66,93.66,93.66,5
YBAc11,YBAU6,Market Price,2004-01-14T00:30:00.000000000Z,+11,Intraday 1Min,94.04,94.04,94.04,94.04,8
YBAc11,YBAU6,Market Price,2004-01-14T02:05:00.000000000Z,+11,Intraday 1Min,94.05,94.05,94.05,94.05,17
YBAc11,YBAU6,Market Price,2004-01-15T22:33:00.000000000Z,+11,Intraday 1Min,94.03,94.03,94.03,94.03,50
YBAc11,YBAU6,Market Price,2004-01-15T23:43:00.000000000Z,+11,Intraday 1Min,94.03,94.03,94.03,94.03,25
YBAc11,YBAU6,Market Price,2004-01-15T23:50:00.000000000Z,+11,Intraday 1Min,94.03,94.03,94.03,94.03,44
YBAc11,YBAU6,Market Price,2004-01-26T22:06:00.000000000Z,+11,Intraday 1Min,93.91,93.91,93.91,93.91,50
YBAc11,YBAU6,Market Price,2004-01-26T22:09:00.000000000Z,+11,Intraday 1Min,93.91,93.91,93.91,93.91,50
YBAc11,YBAU6,Market Price,2004-01-26T22:12:00.000000000Z,+11,Intraday 1Min,93.91,93.91,93.91,93.91,25
YBAc11,YBAU6,Market Price,2004-01-26T22:27:00.000000000Z,+11,Intraday 1Min,93.89,93.89,93.89,93.89,25
YBAc11,YBAU6,Market Price,2004-01-26T23:40:00.000000000Z,+11,Intraday 1Min,93.87,93.87,93.87,93.87,40
YBAc11,YBAU6,Market Price,2004-01-27T04:34:00.000000000Z,+11,Intraday 1Min,93.87,93.87,93.87,93.87,15
YBAc11,YBAU6,Market Price,2004-01-28T23:32:00.000000000Z,+11,Intraday 1Min,93.73,93.73,93.73,93.73,50
YBAc11,YBAU6,Market Price,2004-01-29T05:26:00.000000000Z,+11,Intraday 1Min,93.74,93.74,93.74,93.74,1
YBAc11,YBAU6,Market Price,2004-02-16T03:11:00.000000000Z,+11,Intraday 1Min,94.07,94.07,94.07,94.07,50
YBAc11,YBAU6,Market Price,2004-02-16T05:04:00.000000000Z,+11,Intraday 1Min,94.07,94.07,94.07,94.07,50
YBAc11,YBAU6,Market Price,2004-02-16T05:06:00.000000000Z,+11,Intraday 1Min,94.07,94.07,94.07,94.07,25
YBAc11,YBAU6,Market Price,2004-02-16T05:17:00.000000000Z,+11,Intraday 1Min,94.07,94.07,94.07,94.07,40
YBAc11,YBAU6,Market Price,2004-02-17T05:28:00.000000000Z,+11,Intraday 1Min,93.98,93.98,93.98,93.98,2
YBAc11,YBAU6,Market Price,2004-02-24T05:29:00.000000000Z,+11,Intraday 1Min,93.88,93.88,93.88,93.88,100
YBAc11,YBAU6,Market Price,2004-03-01T05:22:00.000000000Z,+11,Intraday 1Min,94.05,94.05,94.05,94.05,2
YBAc11,YBAU6,Market Price,2004-03-01T05:27:00.000000000Z,+11,Intraday 1Min,94.05,94.05,94.05,94.05,4
YBAc11,YBAZ6,Market Price,2004-03-15T00:34:00.000000000Z,+11,Intraday 1Min,94.34,94.34,94.34,94.34,100
YBAc11,YBAZ6,Market Price,2004-03-15T00:39:00.000000000Z,+11,Intraday 1Min,94.33,94.33,94.33,94.33,100
YBAc11,YBAZ6,Market Price,2004-03-17T05:20:00.000000000Z,+11,Intraday 1Min,94.41,94.41,94.41,94.41,5
YBAc11,YBAZ6,Market Price,2004-03-24T23:27:00.000000000Z,+11,Intraday 1Min,94.36,94.36,94.36,94.36,50
YBAc11,YBAZ6,Market Price,2004-03-25T00:05:00.000000000Z,+11,Intraday 1Min,94.37,94.37,94.37,94.37,50
YBAc11,YBAZ6,Market Price,2004-03-30T02:47:00.000000000Z,+10,Intraday 1Min,94.2,94.2,94.2,94.2,1
YBAc11,YBAZ6,Market Price,2004-03-30T05:44:00.000000000Z,+10,Intraday 1Min,94.2,94.2,94.2,94.2,50
YBAc11,YBAZ6,Market Price,2004-03-31T04:45:00.000000000Z,+10,Intraday 1Min,94.23,94.23,94.23,94.23,1
YBAc11,YBAZ6,Market Price,2004-03-31T05:13:00.000000000Z,+10,Intraday 1Min,94.22,94.22,94.22,94.22,25
YBAc11,YBAZ6,Market Price,2004-04-02T02:07:00.000000000Z,+10,Intraday 1Min,94.22,94.22,94.22,94.22,2
YBAc11,YBAZ6,Market Price,2004-04-04T23:10:00.000000000Z,+10,Intraday 1Min,93.92,93.92,93.92,93.92,25
YBAc11,YBAZ6,Market Price,2004-04-05T01:05:00.000000000Z,+10,Intraday 1Min,93.9,93.9,93.9,93.9,25
YBAc11,YBAZ6,Market Price,2004-04-05T02:20:00.000000000Z,+10,Intraday 1Min,93.87,93.87,93.87,93.87,50
YBAc11,YBAZ6,Market Price,2004-04-05T23:24:00.000000000Z,+10,Intraday 1Min,93.86,93.86,93.86,93.86,50
YBAc11,YBAZ6,Market Price,2004-04-07T00:12:00.000000000Z,+10,Intraday 1Min,93.94,93.94,93.94,93.94,100
YBAc11,YBAZ6,Market Price,2004-04-07T01:14:00.000000000Z,+10,Intraday 1Min,93.96,93.96,93.96,93.96,50
YBAc11,YBAZ6,Market Price,2004-04-07T06:29:00.000000000Z,+10,Intraday 1Min,93.97,93.97,93.97,93.97,10
YBAc11,YBAZ6,Market Price,2004-04-14T00:18:00.000000000Z,+10,Intraday 1Min,93.73,93.73,93.73,93.73,51
YBAc11,YBAZ6,Market Price,2004-04-14T02:43:00.000000000Z,+10,Intraday 1Min,93.74,93.74,93.74,93.74,1
YBAc11,YBAZ6,Market Price,2004-04-14T05:41:00.000000000Z,+10,Intraday 1Min,93.72,93.72,93.72,93.72,50
YBAc11,YBAZ6,Market Price,2004-04-15T04:55:00.000000000Z,+10,Intraday 1Min,93.73,93.73,93.73,93.73,50
YBAc11,YBAZ6,Market Price,2004-04-19T23:47:00.000000000Z,+10,Intraday 1Min,93.78,93.78,93.78,93.78,50
YBAc11,YBAZ6,Market Price,2004-04-20T00:10:00.000000000Z,+10,Intraday 1Min,93.79,93.79,93.79,93.79,92
YBAc11,YBAZ6,Market Price,2004-04-20T06:23:00.000000000Z,+10,Intraday 1Min,93.79,93.79,93.79,93.79,1
YBAc11,YBAZ6,Market Price,2004-04-20T06:24:00.000000000Z,+10,Intraday 1Min,93.79,93.79,93.79,93.79,8
YBAc11,YBAZ6,Market Price,2004-04-21T02:40:00.000000000Z,+10,Intraday 1Min,93.74,93.74,93.74,93.74,10
YBAc11,YBAZ6,Market Price,2004-04-21T02:50:00.000000000Z,+10,Intraday 1Min,93.75,93.75,93.75,93.75,50
YBAc11,YBAZ6,Market Price,2004-04-21T03:27:00.000000000Z,+10,Intraday 1Min,93.75,93.75,93.75,93.75,50
YBAc11,YBAZ6,Market Price,2004-04-21T03:28:00.000000000Z,+10,Intraday 1Min,93.75,93.75,93.75,93.75,50
YBAc11,YBAZ6,Market Price,2004-04-21T03:29:00.000000000Z,+10,Intraday 1Min,93.75,93.75,93.75,93.75,50
YBAc11,YBAZ6,Market Price,2004-04-22T06:17:00.000000000Z,+10,Intraday 1Min,93.85,93.85,93.85,93.85,38
YBAc11,YBAZ6,Market Price,2004-04-22T06:29:00.000000000Z,+10,Intraday 1Min,93.86,93.86,93.86,93.86,100
YBAc11,YBAZ6,Market Price,2004-04-23T06:22:00.000000000Z,+10,Intraday 1Min,93.94,93.94,93.94,93.94,1
YBAc11,YBAZ6,Market Price,2004-04-27T01:05:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,25
YBAc11,YBAZ6,Market Price,2004-04-27T03:42:00.000000000Z,+10,Intraday 1Min,93.9,93.9,93.9,93.9,100
YBAc11,YBAZ6,Market Price,2004-04-27T04:45:00.000000000Z,+10,Intraday 1Min,93.92,93.92,93.92,93.92,50
YBAc11,YBAZ6,Market Price,2004-04-27T06:25:00.000000000Z,+10,Intraday 1Min,93.93,93.93,93.93,93.93,1
YBAc11,YBAZ6,Market Price,2004-04-29T05:16:00.000000000Z,+10,Intraday 1Min,93.74,93.74,93.74,93.74,30
YBAc11,YBAZ6,Market Price,2004-05-03T06:19:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,1
YBAc11,YBAZ6,Market Price,2004-05-03T06:20:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,2
YBAc11,YBAZ6,Market Price,2004-05-03T06:21:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,1
YBAc11,YBAZ6,Market Price,2004-05-03T06:25:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,1
YBAc11,YBAZ6,Market Price,2004-05-03T23:26:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,20
YBAc11,YBAZ6,Market Price,2004-05-03T23:27:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,10
YBAc11,YBAZ6,Market Price,2004-05-03T23:50:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,20
YBAc11,YBAZ6,Market Price,2004-05-03T23:51:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,7
YBAc11,YBAZ6,Market Price,2004-05-04T00:09:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,20
YBAc11,YBAZ6,Market Price,2004-05-04T00:32:00.000000000Z,+10,Intraday 1Min,93.69,93.69,93.69,93.69,2
YBAc11,YBAZ6,Market Price,2004-05-04T01:07:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,18
YBAc11,YBAZ6,Market Price,2004-05-04T01:18:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,20
YBAc11,YBAZ6,Market Price,2004-05-04T01:21:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,2
YBAc11,YBAZ6,Market Price,2004-05-04T01:22:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,50
YBAc11,YBAZ6,Market Price,2004-05-04T01:49:00.000000000Z,+10,Intraday 1Min,93.69,93.69,93.69,93.69,18
YBAc11,YBAZ6,Market Price,2004-05-04T03:46:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,20
YBAc11,YBAZ6,Market Price,2004-05-04T06:28:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,20
YBAc11,YBAZ6,Market Price,2004-05-04T06:29:00.000000000Z,+10,Intraday 1Min,93.69,93.69,93.69,93.69,100
YBAc11,YBAZ6,Market Price,2004-05-05T05:34:00.000000000Z,+10,Intraday 1Min,93.69,93.69,93.69,93.69,10
YBAc11,YBAZ6,Market Price,2004-05-05T06:05:00.000000000Z,+10,Intraday 1Min,93.7,93.7,93.7,93.7,10
YBAc11,YBAZ6,Market Price,2004-05-06T05:23:00.000000000Z,+10,Intraday 1Min,93.67,93.67,93.67,93.67,5
YBAc11,YBAZ6,Market Price,2004-05-06T06:29:00.000000000Z,+10,Intraday 1Min,93.68,93.69,93.68,93.69,3
YBAc11,YBAZ6,Market Price,2004-05-11T01:17:00.000000000Z,+10,Intraday 1Min,93.59,93.59,93.59,93.59,30
YBAc11,YBAZ6,Market Price,2004-05-11T05:38:00.000000000Z,+10,Intraday 1Min,93.61,93.61,93.61,93.61,10
YBAc11,YBAZ6,Market Price,2004-05-11T05:43:00.000000000Z,+10,Intraday 1Min,93.6,93.6,93.6,93.6,20
YBAc11,YBAZ6,Market Price,2004-05-11T05:49:00.000000000Z,+10,Intraday 1Min,93.61,93.61,93.61,93.61,10
YBAc11,YBAZ6,Market Price,2004-05-14T06:28:00.000000000Z,+10,Intraday 1Min,93.57,93.57,93.57,93.57,2
YBAc11,YBAZ6,Market Price,2004-05-17T23:44:00.000000000Z,+10,Intraday 1Min,93.77,93.77,93.77,93.77,50
YBAc11,YBAZ6,Market Price,2004-05-17T23:49:00.000000000Z,+10,Intraday 1Min,93.77,93.77,93.77,93.77,50
YBAc11,YBAZ6,Market Price,2004-05-18T00:07:00.000000000Z,+10,Intraday 1Min,93.77,93.77,93.77,93.77,20
YBAc11,YBAZ6,Market Price,2004-05-18T00:30:00.000000000Z,+10,Intraday 1Min,93.76,93.76,93.76,93.76,50
YBAc11,YBAZ6,Market Price,2004-05-18T04:42:00.000000000Z,+10,Intraday 1Min,93.74,93.74,93.74,93.74,50
YBAc11,YBAZ6,Market Price,2004-05-18T05:26:00.000000000Z,+10,Intraday 1Min,93.73,93.73,93.73,93.73,50
YBAc11,YBAZ6,Market Price,2004-05-18T05:34:00.000000000Z,+10,Intraday 1Min,93.73,93.73,93.73,93.73,17
YBAc11,YBAZ6,Market Price,2004-05-26T23:05:00.000000000Z,+10,Intraday 1Min,93.83,93.83,93.83,93.83,3
YBAc11,YBAZ6,Market Price,2004-05-27T23:37:00.000000000Z,+10,Intraday 1Min,93.87,93.87,93.87,93.87,10
YBAc11,YBAZ6,Market Price,2004-05-28T00:16:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,10
YBAc11,YBAZ6,Market Price,2004-05-28T00:47:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,20
YBAc11,YBAZ6,Market Price,2004-05-28T03:13:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,10
YBAc11,YBAZ6,Market Price,2004-05-31T06:28:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,10
YBAc11,YBAZ6,Market Price,2004-05-31T06:29:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,50
YBAc11,YBAZ6,Market Price,2004-06-01T05:00:00.000000000Z,+10,Intraday 1Min,93.86,93.86,93.86,93.86,50
YBAc11,YBAZ6,Market Price,2004-06-01T23:46:00.000000000Z,+10,Intraday 1Min,93.89,93.89,93.89,93.89,10
YBAc11,YBAZ6,Market Price,2004-06-04T02:38:00.000000000Z,+10,Intraday 1Min,94.01,94.01,94.01,94.01,10
YBAc11,YBAZ6,Market Price,2004-06-04T06:25:00.000000000Z,+10,Intraday 1Min,94.02,94.02,94.02,94.02,50
YBAc11,YBAZ6,Market Price,2004-06-04T06:29:00.000000000Z,+10,Intraday 1Min,94.03,94.03,94.03,94.03,11
YBAc11,YBAZ6,Market Price,2004-06-07T00:55:00.000000000Z,+10,Intraday 1Min,93.96,93.96,93.96,93.96,50
YBAc11,YBAZ6,Market Price,2004-06-07T04:56:00.000000000Z,+10,Intraday 1Min,93.96,93.96,93.96,93.96,50
YBAc11,YBAZ6,Market Price,2004-06-07T05:57:00.000000000Z,+10,Intraday 1Min,93.95,93.95,93.95,93.95,30
YBAc11,YBAZ6,Market Price,2004-06-07T06:10:00.000000000Z,+10,Intraday 1Min,93.96,93.96,93.96,93.96,12
YBAc11,YBAZ6,Market Price,2004-06-07T06:20:00.000000000Z,+10,Intraday 1Min,93.96,93.96,93.96,93.96,38
YBAc11,YBAZ6,Market Price,2004-06-08T06:06:00.000000000Z,+10,Intraday 1Min,93.97,93.97,93.97,93.97,5
YBAc11,YBAZ6,Market Price,2004-06-08T06:07:00.000000000Z,+10,Intraday 1Min,93.97,93.97,93.97,93.97,4
YBAc11,YBAZ6,Market Price,2004-06-09T06:28:00.000000000Z,+10,Intraday 1Min,93.91,93.91,93.91,93.91,50
YBAc11,YBAH7,Market Price,2004-06-16T05:38:00.000000000Z,+10,Intraday 1Min,93.92,93.92,93.92,93.92,20
YBAc11,YBAH7,Market Price,2004-06-17T06:25:00.000000000Z,+10,Intraday 1Min,93.94,93.94,93.94,93.94,10
YBAc11,YBAH7,Market Price,2004-06-18T06:17:00.000000000Z,+10,Intraday 1Min,93.98,93.98,93.98,93.98,20
YBAc11,YBAH7,Market Price,2004-06-29T06:30:00.000000000Z,+10,Intraday 1Min,93.86,93.86,93.86,93.86,1
YBAc11,YBAH7,Market Price,2004-07-06T00:21:00.000000000Z,+10,Intraday 1Min,93.85,93.85,93.85,93.85,60
YBAc11,YBAH7,Market Price,2004-07-06T00:23:00.000000000Z,+10,Intraday 1Min,93.85,93.85,93.85,93.85,40
YBAc11,YBAH7,Market Price,2004-07-06T00:36:00.000000000Z,+10,Intraday 1Min,93.85,93.85,93.85,93.85,11
YBAc11,YBAH7,Market Price,2004-07-06T00:39:00.000000000Z,+10,Intraday 1Min,93.85,93.85,93.85,93.85,20
YBAc11,YBAH7,Market Price,2004-07-06T03:57:00.000000000Z,+10,Intraday 1Min,93.89,93.89,93.89,93.89,40
YBAc11,YBAH7,Market Price,2004-07-06T07:30:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,50
YBAc11,YBAH7,Market Price,2004-07-07T02:20:00.000000000Z,+10,Intraday 1Min,93.89,93.89,93.89,93.89,50
YBAc11,YBAH7,Market Price,2004-07-07T06:28:00.000000000Z,+10,Intraday 1Min,93.87,93.87,93.87,93.87,50
YBAc11,YBAH7,Market Price,2004-07-07T06:29:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,50
YBAc11,YBAH7,Market Price,2004-07-07T23:41:00.000000000Z,+10,Intraday 1Min,93.92,93.92,93.92,93.92,20
YBAc11,YBAH7,Market Price,2004-07-09T05:18:00.000000000Z,+10,Intraday 1Min,94.03,94.03,94.03,94.03,1
YBAc11,YBAH7,Market Price,2004-07-09T06:20:00.000000000Z,+10,Intraday 1Min,94.03,94.03,94.03,94.03,1
YBAc11,YBAH7,Market Price,2004-07-12T06:27:00.000000000Z,+10,Intraday 1Min,94.06,94.06,94.06,94.06,10
YBAc11,YBAH7,Market Price,2004-07-13T06:28:00.000000000Z,+10,Intraday 1Min,94.02,94.02,94.02,94.02,10
YBAc11,YBAH7,Market Price,2004-07-21T06:28:00.000000000Z,+10,Intraday 1Min,93.92,93.92,93.92,93.92,20
YBAc11,YBAH7,Market Price,2004-07-26T00:44:00.000000000Z,+10,Intraday 1Min,94,94,94,94,75
YBAc11,YBAH7,Market Price,2004-07-26T06:29:00.000000000Z,+10,Intraday 1Min,93.99,93.99,93.99,93.99,10
YBAc11,YBAH7,Market Price,2004-07-27T06:29:00.000000000Z,+10,Intraday 1Min,93.95,93.95,93.95,93.95,10
YBAc11,YBAH7,Market Price,2004-07-28T02:16:00.000000000Z,+10,Intraday 1Min,93.87,93.87,93.87,93.87,1
YBAc11,YBAH7,Market Price,2004-08-05T04:08:00.000000000Z,+10,Intraday 1Min,93.97,93.97,93.97,93.97,1
YBAc11,YBAH7,Market Price,2004-08-05T05:11:00.000000000Z,+10,Intraday 1Min,93.97,93.97,93.97,93.97,1
YBAc11,YBAH7,Market Price,2004-08-26T03:41:00.000000000Z,+10,Intraday 1Min,94.05,94.05,94.05,94.05,30
YBAc11,YBAH7,Market Price,2004-08-31T02:46:00.000000000Z,+10,Intraday 1Min,94.1,94.1,94.1,94.1,1
YBAc11,YBAH7,Market Price,2004-08-31T06:29:00.000000000Z,+10,Intraday 1Min,94.06,94.06,94.06,94.06,20
YBAc11,YBAH7,Market Price,2004-08-31T07:19:00.000000000Z,+10,Intraday 1Min,94.1,94.1,94.1,94.1,5
YBAc11,YBAH7,Market Price,2004-08-31T22:49:00.000000000Z,+10,Intraday 1Min,94.1,94.1,94.1,94.1,30
YBAc11,YBAH7,Market Price,2004-09-02T00:07:00.000000000Z,+10,Intraday 1Min,94.16,94.16,94.16,94.16,20
YBAc11,YBAH7,Market Price,2004-09-02T00:15:00.000000000Z,+10,Intraday 1Min,94.17,94.17,94.17,94.17,20
YBAc11,YBAH7,Market Price,2004-09-02T05:11:00.000000000Z,+10,Intraday 1Min,94.2,94.2,94.2,94.2,20
YBAc11,YBAH7,Market Price,2004-09-02T05:59:00.000000000Z,+10,Intraday 1Min,94.19,94.19,94.19,94.19,10
YBAc11,YBAH7,Market Price,2004-09-02T23:53:00.000000000Z,+10,Intraday 1Min,94.17,94.17,94.17,94.17,40
YBAc11,YBAH7,Market Price,2004-09-03T00:05:00.000000000Z,+10,Intraday 1Min,94.17,94.17,94.17,94.17,30
YBAc11,YBAH7,Market Price,2004-09-03T00:15:00.000000000Z,+10,Intraday 1Min,94.16,94.16,94.16,94.16,55
YBAc11,YBAH7,Market Price,2004-09-06T03:54:00.000000000Z,+10,Intraday 1Min,94.04,94.04,94.04,94.04,1
YBAc11,YBAM7,Market Price,2004-09-09T03:26:00.000000000Z,+10,Intraday 1Min,94.12,94.12,94.12,94.12,10
YBAc11,YBAM7,Market Price,2004-09-09T03:34:00.000000000Z,+10,Intraday 1Min,94.12,94.12,94.12,94.12,30
YBAc11,YBAM7,Market Price,2004-09-09T04:51:00.000000000Z,+10,Intraday 1Min,94.14,94.14,94.14,94.14,1
YBAc11,YBAM7,Market Price,2004-09-09T04:52:00.000000000Z,+10,Intraday 1Min,94.14,94.14,94.14,94.14,2
YBAc11,YBAM7,Market Price,2004-09-09T05:06:00.000000000Z,+10,Intraday 1Min,94.15,94.15,94.15,94.15,2
YBAc11,YBAM7,Market Price,2004-09-09T05:45:00.000000000Z,+10,Intraday 1Min,94.18,94.18,94.18,94.18,50
YBAc11,YBAM7,Market Price,2004-09-14T06:16:00.000000000Z,+10,Intraday 1Min,94.24,94.24,94.24,94.24,20
YBAc11,YBAM7,Market Price,2004-09-15T23:58:00.000000000Z,+10,Intraday 1Min,94.26,94.26,94.26,94.26,20
YBAc11,YBAM7,Market Price,2004-09-16T06:16:00.000000000Z,+10,Intraday 1Min,94.32,94.32,94.32,94.32,43
YBAc11,YBAM7,Market Price,2004-09-17T04:12:00.000000000Z,+10,Intraday 1Min,94.33,94.33,94.33,94.33,10
YBAc11,YBAM7,Market Price,2004-09-17T04:20:00.000000000Z,+10,Intraday 1Min,94.33,94.33,94.33,94.33,10
YBAc11,YBAM7,Market Price,2004-09-17T04:45:00.000000000Z,+10,Intraday 1Min,94.34,94.34,94.34,94.34,11
YBAc11,YBAM7,Market Price,2004-09-17T05:27:00.000000000Z,+10,Intraday 1Min,94.35,94.35,94.35,94.35,20
YBAc11,YBAM7,Market Price,2004-09-17T05:29:00.000000000Z,+10,Intraday 1Min,94.35,94.35,94.35,94.35,5
YBAc11,YBAM7,Market Price,2004-09-17T05:32:00.000000000Z,+10,Intraday 1Min,94.35,94.35,94.35,94.35,20
YBAc11,YBAM7,Market Price,2004-09-17T06:01:00.000000000Z,+10,Intraday 1Min,94.36,94.36,94.36,94.36,20
YBAc11,YBAM7,Market Price,2004-09-17T06:02:00.000000000Z,+10,Intraday 1Min,94.36,94.36,94.36,94.36,75
YBAc11,YBAM7,Market Price,2004-10-01T06:27:00.000000000Z,+10,Intraday 1Min,94.19,94.19,94.19,94.19,5
YBAc11,YBAM7,Market Price,2004-10-05T00:59:00.000000000Z,+10,Intraday 1Min,94.15,94.15,94.15,94.15,20
YBAc11,YBAM7,Market Price,2004-10-06T05:01:00.000000000Z,+10,Intraday 1Min,94.16,94.16,94.16,94.16,1
YBAc11,YBAM7,Market Price,2004-10-06T05:38:00.000000000Z,+10,Intraday 1Min,94.16,94.16,94.16,94.16,19
YBAc11,YBAM7,Market Price,2004-10-21T06:07:00.000000000Z,+10,Intraday 1Min,94.33,94.33,94.33,94.33,10
YBAc11,YBAM7,Market Price,2004-10-27T01:14:00.000000000Z,+10,Intraday 1Min,94.28,94.28,94.28,94.28,10
YBAc11,YBAM7,Market Price,2004-10-27T02:06:00.000000000Z,+10,Intraday 1Min,94.33,94.33,94.33,94.33,10
YBAc11,YBAM7,Market Price,2004-10-27T04:57:00.000000000Z,+10,Intraday 1Min,94.35,94.35,94.35,94.35,10
YBAc11,YBAM7,Market Price,2004-10-27T05:13:00.000000000Z,+10,Intraday 1Min,94.34,94.34,94.34,94.34,50
YBAc11,YBAM7,Market Price,2004-10-27T06:11:00.000000000Z,+10,Intraday 1Min,94.32,94.32,94.32,94.32,5
YBAc11,YBAM7,Market Price,2004-10-27T06:12:00.000000000Z,+10,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-10-27T06:14:00.000000000Z,+10,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-10-27T06:15:00.000000000Z,+10,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-11-01T05:00:00.000000000Z,+11,Intraday 1Min,94.29,94.29,94.29,94.29,3
YBAc11,YBAM7,Market Price,2004-11-04T05:26:00.000000000Z,+11,Intraday 1Min,94.29,94.29,94.29,94.29,20
YBAc11,YBAM7,Market Price,2004-11-05T04:33:00.000000000Z,+11,Intraday 1Min,94.31,94.31,94.31,94.31,6
YBAc11,YBAM7,Market Price,2004-11-10T00:21:00.000000000Z,+11,Intraday 1Min,94.19,94.19,94.19,94.19,25
YBAc11,YBAM7,Market Price,2004-11-10T00:23:00.000000000Z,+11,Intraday 1Min,94.19,94.19,94.19,94.19,25
YBAc11,YBAM7,Market Price,2004-11-11T04:19:00.000000000Z,+11,Intraday 1Min,94.11,94.11,94.11,94.11,20
YBAc11,YBAM7,Market Price,2004-11-11T05:14:00.000000000Z,+11,Intraday 1Min,94.11,94.11,94.11,94.11,5
YBAc11,YBAM7,Market Price,2004-11-11T05:23:00.000000000Z,+11,Intraday 1Min,94.12,94.13,94.12,94.13,2
YBAc11,YBAM7,Market Price,2004-11-23T23:53:00.000000000Z,+11,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-11-23T23:54:00.000000000Z,+11,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-11-23T23:59:00.000000000Z,+11,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-11-24T00:03:00.000000000Z,+11,Intraday 1Min,94.32,94.32,94.32,94.32,25
YBAc11,YBAM7,Market Price,2004-11-24T00:30:00.000000000Z,+11,Intraday 1Min,94.32,94.32,94.32,94.32,50
YBAc11,YBAM7,Market Price,2004-11-30T04:05:00.000000000Z,+11,Intraday 1Min,94.53,94.53,94.53,94.53,10
YBAc11,YBAM7,Market Price,2004-11-30T05:29:00.000000000Z,+11,Intraday 1Min,94.48,94.48,94.46,94.46,15
YBAc11,YBAM7,Market Price,2004-12-03T05:12:00.000000000Z,+11,Intraday 1Min,94.41,94.41,94.4,94.4,11
YBAc11,YBAM7,Market Price,2004-12-06T03:19:00.000000000Z,+11,Intraday 1Min,94.5,94.5,94.5,94.5,10
YBAc11,YBAU7,Market Price,2004-12-09T04:54:00.000000000Z,+11,Intraday 1Min,94.45,94.45,94.45,94.45,20
YBAc11,YBAU7,Market Price,2004-12-15T03:37:00.000000000Z,+11,Intraday 1Min,94.41,94.41,94.41,94.41,10
YBAc11,YBAU7,Market Price,2005-01-05T01:09:00.000000000Z,+11,Intraday 1Min,94.04,94.04,94.04,94.04,20
YBAc11,YBAU7,Market Price,2005-01-05T02:53:00.000000000Z,+11,Intraday 1Min,94.02,94.02,94.02,94.02,10
YBAc11,YBAU7,Market Price,2005-01-05T23:44:00.000000000Z,+11,Intraday 1Min,94.06,94.06,94.06,94.06,50
YBAc11,YBAU7,Market Price,2005-01-10T02:10:00.000000000Z,+11,Intraday 1Min,94.12,94.12,94.12,94.12,10
YBAc11,YBAU7,Market Price,2005-01-11T03:07:00.000000000Z,+11,Intraday 1Min,94.24,94.24,94.24,94.24,75
YBAc11,YBAU7,Market Price,2005-01-11T03:08:00.000000000Z,+11,Intraday 1Min,94.24,94.24,94.24,94.24,25
YBAc11,YBAU7,Market Price,2005-01-27T02:24:00.000000000Z,+11,Intraday 1Min,94.17,94.17,94.17,94.17,5
YBAc11,YBAU7,Market Price,2005-01-31T02:28:00.000000000Z,+11,Intraday 1Min,94.2,94.2,94.2,94.2,5
YBAc11,YBAU7,Market Price,2005-01-31T02:49:00.000000000Z,+11,Intraday 1Min,94.2,94.2,94.2,94.2,15
