"Timestamp","ED15.OPEN","ED15.HIGH","ED15.LOW","ED15.CLOSE"
2000-06-09,92.66,92.66,92.66,92.66
2000-06-12,92.73,92.73,92.73,92.73
2000-06-13,92.76,92.76,92.76,92.76
2000-06-14,92.815,92.815,92.815,92.815
2000-06-15,92.825,92.825,92.825,92.825
2000-06-16,92.915,92.915,92.915,92.915
2000-06-19,92.875,92.875,92.875,92.875
2000-06-20,92.86,92.86,92.86,92.86
2000-06-21,92.78,92.78,92.78,92.78
2000-06-22,92.73,92.73,92.73,92.73
2000-06-23,92.7,92.7,92.7,92.7
2000-06-26,92.8,92.8,92.8,92.8
2000-06-27,92.8,92.8,92.8,92.8
2000-06-28,92.775,92.775,92.775,92.775
2000-06-29,92.85,92.85,92.85,92.85
2000-06-30,92.885,92.885,92.885,92.885
2000-07-03,92.915,92.915,92.915,92.915
2000-07-04,92.955,92.955,92.955,92.955
2000-07-05,92.955,92.955,92.955,92.955
2000-07-06,92.9,92.9,92.9,92.9
2000-07-07,92.975,92.975,92.975,92.975
2000-07-10,92.93,92.93,92.93,92.93
2000-07-11,92.91,92.91,92.91,92.91
2000-07-12,92.89,92.89,92.89,92.89
2000-07-13,92.955,92.955,92.955,92.955
2000-07-14,92.85,92.85,92.85,92.85
2000-07-17,92.78,92.78,92.78,92.78
2000-07-18,92.765,92.765,92.765,92.765
2000-07-19,92.755,92.755,92.755,92.755
2000-07-20,92.925,92.925,92.925,92.925
2000-07-21,92.925,92.925,92.925,92.925
2000-07-24,92.9,92.9,92.9,92.9
2000-07-25,92.915,92.915,92.915,92.915
2000-07-26,92.92,92.92,92.92,92.92
2000-07-27,92.935,92.935,92.935,92.935
2000-07-28,92.895,92.895,92.895,92.895
2000-07-31,92.905,92.905,92.905,92.905
2000-08-01,92.92,92.92,92.92,92.92
2000-08-02,92.96,92.96,92.96,92.96
2000-08-03,92.975,92.975,92.975,92.975
2000-08-04,93.04,93.04,93.04,93.04
2000-08-07,93.005,93.005,93.005,93.005
2000-08-08,93.05,93.05,93.05,93.05
2000-08-09,93.045,93.045,93.045,93.045
2000-08-10,93.095,93.095,93.095,93.095
2000-08-11,93.04,93.04,93.04,93.04
2000-08-14,93.055,93.055,93.055,93.055
2000-08-15,93.06,93.06,93.06,93.06
2000-08-16,93.04,93.04,93.04,93.04
2000-08-17,93.05,93.05,93.05,93.05
2000-08-18,93.07,93.07,93.07,93.07
