"Timestamp","ED1.OPEN","ED1.HIGH","ED1.LOW","ED1.CLOSE"
2000-12-19,93.91,93.91,93.91,93.91
2000-12-20,94.025,94.025,94.025,94.025
2000-12-21,94.12,94.12,94.12,94.12
2000-12-22,94.145,94.145,94.145,94.145
2000-12-25,94.135,94.135,94.135,94.135
2000-12-26,94.135,94.135,94.135,94.135
2000-12-27,94.1,94.1,94.1,94.1
2000-12-28,94.08,94.08,94.08,94.08
2000-12-29,94.11,94.11,94.11,94.11
2001-01-02,94.24,94.24,94.24,94.24
2001-01-03,94.41,94.41,94.41,94.41
2001-01-04,94.64,94.64,94.64,94.64
2001-01-05,94.8,94.8,94.8,94.8
2001-01-08,94.8,94.8,94.8,94.8
2001-01-09,94.695,94.695,94.695,94.695
2001-01-10,94.635,94.635,94.635,94.635
2001-01-11,94.665,94.665,94.665,94.665
2001-01-12,94.545,94.545,94.545,94.545
2001-01-15,94.57,94.57,94.57,94.57
2001-01-16,94.57,94.57,94.57,94.57
2001-01-17,94.61,94.61,94.61,94.61
2001-01-18,94.735,94.735,94.735,94.735
2001-01-19,94.73,94.73,94.73,94.73
2001-01-22,94.745,94.745,94.745,94.745
2001-01-23,94.655,94.655,94.655,94.655
2001-01-24,94.655,94.655,94.655,94.655
2001-01-25,94.685,94.685,94.685,94.685
2001-01-26,94.735,94.735,94.735,94.735
2001-01-29,94.765,94.765,94.765,94.765
2001-01-30,94.835,94.835,94.835,94.835
2001-01-31,94.85,94.85,94.85,94.85
2001-02-01,94.86,94.86,94.86,94.86
2001-02-02,94.805,94.805,94.805,94.805
2001-02-05,94.805,94.805,94.805,94.805
2001-02-06,94.8,94.8,94.8,94.8
2001-02-07,94.82,94.82,94.82,94.82
2001-02-08,94.82,94.82,94.82,94.82
2001-02-09,94.855,94.855,94.855,94.855
2001-02-12,94.845,94.845,94.845,94.845
2001-02-13,94.805,94.805,94.805,94.805
2001-02-14,94.77,94.77,94.77,94.77
2001-02-15,94.755,94.755,94.755,94.755
2001-02-16,94.825,94.825,94.825,94.825
2001-02-19,94.837,94.837,94.837,94.837
2001-02-20,94.837,94.837,94.837,94.837
2001-02-21,94.8675,94.8675,94.8675,94.8675
2001-02-22,94.905,94.905,94.905,94.905
2001-02-23,94.985,94.985,94.985,94.985
2001-02-26,95.0325,95.0325,95.0325,95.0325
2001-02-27,95.0325,95.0325,95.0325,95.0325
2001-02-28,94.9925,94.9925,94.9925,94.9925
2001-03-01,95.0075,95.0075,95.0075,95.0075
2001-03-02,95.005,95.005,95.005,95.005
2001-03-05,94.985,94.985,94.985,94.985
2001-03-06,94.9875,94.9875,94.9875,94.9875
2001-03-07,95.0075,95.0075,95.0075,95.0075
2001-03-08,95.015,95.015,95.015,95.015
2001-03-09,94.9675,94.9675,94.9675,94.9675
2001-03-12,94.9775,94.9775,94.9775,94.9775
2001-03-13,94.98,94.98,94.98,94.98
2001-03-14,95.0675,95.0675,95.0675,95.0675
2001-03-15,95.0925,95.0925,95.0925,95.0925
2001-03-16,95.11,95.11,95.11,95.11
2001-03-19,95.12,95.12,95.12,95.12
2001-03-20,95.525,95.525,95.525,95.525
2001-03-21,95.59,95.59,95.59,95.59
2001-03-22,95.655,95.655,95.655,95.655
2001-03-23,95.565,95.565,95.565,95.565
2001-03-26,95.56,95.56,95.56,95.56
2001-03-27,95.445,95.445,95.445,95.445
2001-03-28,95.48,95.48,95.48,95.48
2001-03-29,95.515,95.515,95.515,95.515
2001-03-30,95.59,95.59,95.59,95.59
2001-04-02,95.57,95.57,95.57,95.57
2001-04-03,95.625,95.625,95.625,95.625
2001-04-04,95.695,95.695,95.695,95.695
2001-04-05,95.64,95.64,95.64,95.64
2001-04-06,95.72,95.72,95.72,95.72
2001-04-09,95.705,95.705,95.705,95.705
2001-04-10,95.58,95.58,95.58,95.58
2001-04-11,95.525,95.525,95.525,95.525
2001-04-12,95.495,95.495,95.495,95.495
2001-04-13,95.39,95.39,95.39,95.39
2001-04-16,95.39,95.39,95.39,95.39
2001-04-17,95.46,95.46,95.46,95.46
2001-04-18,95.77,95.77,95.77,95.77
2001-04-19,95.765,95.765,95.765,95.765
2001-04-20,95.825,95.825,95.825,95.825
2001-04-23,95.88,95.88,95.88,95.88
2001-04-24,95.88,95.88,95.88,95.88
2001-04-25,95.85,95.85,95.85,95.85
2001-04-26,95.88,95.88,95.88,95.88
2001-04-27,95.81,95.81,95.81,95.81
2001-04-30,95.81,95.81,95.81,95.81
2001-05-01,95.875,95.875,95.875,95.875
2001-05-02,95.835,95.835,95.835,95.835
2001-05-03,95.88,95.88,95.88,95.88
2001-05-04,95.995,95.995,95.995,95.995
2001-05-07,96.01,96.01,96.01,96.01
2001-05-08,96.015,96.015,96.015,96.015
2001-05-09,96.035,96.035,96.035,96.035
2001-05-10,95.975,95.975,95.975,95.975
2001-05-11,95.875,95.875,95.875,95.875
2001-05-14,95.927,95.927,95.927,95.927
2001-05-15,96.0325,96.0325,96.0325,96.0325
2001-05-16,96.0225,96.0225,96.0225,96.0225
2001-05-17,95.9825,95.9825,95.9825,95.9825
2001-05-18,95.9775,95.9775,95.9775,95.9775
2001-05-21,95.9675,95.9675,95.9675,95.9675
2001-05-22,95.9825,95.9825,95.9825,95.9825
2001-05-23,95.995,95.995,95.995,95.995
2001-05-24,95.985,95.985,95.985,95.985
2001-05-25,96.0525,96.0525,96.0525,96.0525
2001-05-28,96.0375,96.0375,96.0375,96.0375
2001-05-29,96.0375,96.0375,96.0375,96.0375
2001-05-30,96.0475,96.0475,96.0475,96.0475
2001-05-31,96.0925,96.0925,96.0925,96.0925
2001-06-01,96.065,96.065,96.065,96.065
2001-06-04,96.07,96.07,96.07,96.07
2001-06-05,96.08,96.08,96.08,96.08
2001-06-06,96.09,96.09,96.09,96.09
2001-06-07,96.0975,96.0975,96.0975,96.0975
2001-06-08,96.0975,96.0975,96.0975,96.0975
2001-06-11,96.1025,96.1025,96.1025,96.1025
2001-06-12,96.115,96.115,96.115,96.115
2001-06-13,96.1175,96.1175,96.1175,96.1175
2001-06-14,96.1375,96.1375,96.1375,96.1375
2001-06-15,96.1625,96.1625,96.1625,96.1625
2001-06-18,96.2131,96.2131,96.2131,96.2131
2001-06-19,96.32,96.32,96.32,96.32
2001-06-20,96.34,96.34,96.34,96.34
2001-06-21,96.34,96.34,96.34,96.34
2001-06-22,96.385,96.385,96.385,96.385
2001-06-25,96.38,96.38,96.38,96.38
2001-06-26,96.345,96.345,96.345,96.345
2001-06-27,96.26,96.26,96.26,96.26
2001-06-28,96.17,96.17,96.17,96.17
2001-06-29,96.185,96.185,96.185,96.185
2001-07-02,96.215,96.215,96.215,96.215
