"Timestamp","ED8.OPEN","ED8.HIGH","ED8.LOW","ED8.CLOSE"
2000-06-09,92.705,92.705,92.705,92.705
2000-06-12,92.76,92.76,92.76,92.76
2000-06-13,92.825,92.825,92.825,92.825
2000-06-14,92.885,92.885,92.885,92.885
2000-06-15,92.885,92.885,92.885,92.885
2000-06-16,92.96,92.96,92.96,92.96
2000-06-19,92.925,92.925,92.925,92.925
2000-06-20,92.89,92.89,92.89,92.89
2000-06-21,92.825,92.825,92.825,92.825
2000-06-22,92.795,92.795,92.795,92.795
2000-06-23,92.76,92.76,92.76,92.76
2000-06-26,92.83,92.83,92.83,92.83
2000-06-27,92.83,92.83,92.83,92.83
2000-06-28,92.82,92.82,92.82,92.82
2000-06-29,92.89,92.89,92.89,92.89
2000-06-30,92.905,92.905,92.905,92.905
2000-07-03,92.965,92.965,92.965,92.965
2000-07-04,93.015,93.015,93.015,93.015
2000-07-05,93.015,93.015,93.015,93.015
2000-07-06,92.96,92.96,92.96,92.96
2000-07-07,93.045,93.045,93.045,93.045
2000-07-10,93,93,93,93
2000-07-11,92.98,92.98,92.98,92.98
2000-07-12,92.96,92.96,92.96,92.96
2000-07-13,93.02,93.02,93.02,93.02
2000-07-14,92.905,92.905,92.905,92.905
2000-07-17,92.86,92.86,92.86,92.86
2000-07-18,92.845,92.845,92.845,92.845
2000-07-19,92.84,92.84,92.84,92.84
2000-07-20,93.01,93.01,93.01,93.01
2000-07-21,93,93,93,93
2000-07-24,92.975,92.975,92.975,92.975
2000-07-25,92.99,92.99,92.99,92.99
2000-07-26,92.99,92.99,92.99,92.99
2000-07-27,93.015,93.015,93.015,93.015
2000-07-28,92.985,92.985,92.985,92.985
2000-07-31,92.98,92.98,92.98,92.98
2000-08-01,93.015,93.015,93.015,93.015
2000-08-02,93.055,93.055,93.055,93.055
2000-08-03,93.07,93.07,93.07,93.07
2000-08-04,93.165,93.165,93.165,93.165
2000-08-07,93.13,93.13,93.13,93.13
2000-08-08,93.175,93.175,93.175,93.175
2000-08-09,93.17,93.17,93.17,93.17
2000-08-10,93.215,93.215,93.215,93.215
2000-08-11,93.12,93.12,93.12,93.12
2000-08-14,93.135,93.135,93.135,93.135
2000-08-15,93.13,93.13,93.13,93.13
2000-08-16,93.11,93.11,93.11,93.11
2000-08-17,93.11,93.11,93.11,93.11
2000-08-18,93.145,93.145,93.145,93.145
2000-08-21,93.125,93.125,93.125,93.125
2000-08-22,93.13,93.13,93.13,93.13
2000-08-23,93.2,93.2,93.2,93.2
2000-08-24,93.22,93.22,93.22,93.22
2000-08-25,93.215,93.215,93.215,93.215
2000-08-28,93.16,93.16,93.16,93.16
2000-08-29,93.115,93.115,93.115,93.115
2000-08-30,93.11,93.11,93.11,93.11
2000-08-31,93.19,93.19,93.19,93.19
2000-09-01,93.31,93.31,93.31,93.31
2000-09-04,93.305,93.305,93.305,93.305
2000-09-05,93.305,93.305,93.305,93.305
2000-09-06,93.265,93.265,93.265,93.265
2000-09-07,93.24,93.24,93.24,93.24
2000-09-08,93.26,93.26,93.26,93.26
2000-09-11,93.255,93.255,93.255,93.255
2000-09-12,93.265,93.265,93.265,93.265
2000-09-13,93.32,93.32,93.32,93.32
2000-09-14,93.32,93.32,93.32,93.32
2000-09-15,93.355,93.355,93.355,93.355
2000-09-18,93.405,93.405,93.405,93.405
2000-09-19,93.345,93.345,93.345,93.345
2000-09-20,93.3,93.3,93.3,93.3
2000-09-21,93.31,93.31,93.31,93.31
2000-09-22,93.34,93.34,93.34,93.34
2000-09-25,93.33,93.33,93.33,93.33
2000-09-26,93.36,93.36,93.36,93.36
2000-09-27,93.385,93.385,93.385,93.385
2000-09-28,93.39,93.39,93.39,93.39
2000-09-29,93.445,93.445,93.445,93.445
2000-10-02,93.46,93.46,93.46,93.46
2000-10-03,93.42,93.42,93.42,93.42
2000-10-04,93.375,93.375,93.375,93.375
2000-10-05,93.375,93.375,93.375,93.375
2000-10-06,93.37,93.37,93.37,93.37
2000-10-09,93.37,93.37,93.37,93.37
2000-10-10,93.37,93.37,93.37,93.37
2000-10-11,93.41,93.41,93.41,93.41
2000-10-12,93.495,93.495,93.495,93.495
2000-10-13,93.49,93.49,93.49,93.49
2000-10-16,93.47,93.47,93.47,93.47
2000-10-17,93.545,93.545,93.545,93.545
2000-10-18,93.55,93.55,93.55,93.55
