"Timestamp","ED13.OPEN","ED13.HIGH","ED13.LOW","ED13.CLOSE"
2000-06-09,92.73,92.73,92.73,92.73
2000-06-12,92.79,92.79,92.79,92.79
2000-06-13,92.83,92.83,92.83,92.83
2000-06-14,92.885,92.885,92.885,92.885
2000-06-15,92.895,92.895,92.895,92.895
2000-06-16,92.985,92.985,92.985,92.985
2000-06-19,92.95,92.95,92.95,92.95
2000-06-20,92.885,92.885,92.885,92.885
2000-06-21,92.805,92.805,92.805,92.805
2000-06-22,92.765,92.765,92.765,92.765
2000-06-23,92.735,92.735,92.735,92.735
2000-06-26,92.83,92.83,92.83,92.83
2000-06-27,92.83,92.83,92.83,92.83
2000-06-28,92.805,92.805,92.805,92.805
2000-06-29,92.875,92.875,92.875,92.875
2000-06-30,92.905,92.905,92.905,92.905
2000-07-03,92.945,92.945,92.945,92.945
2000-07-04,92.985,92.985,92.985,92.985
2000-07-05,92.985,92.985,92.985,92.985
2000-07-06,92.93,92.93,92.93,92.93
2000-07-07,93.005,93.005,93.005,93.005
2000-07-10,92.96,92.96,92.96,92.96
2000-07-11,92.94,92.94,92.94,92.94
2000-07-12,92.92,92.92,92.92,92.92
2000-07-13,92.98,92.98,92.98,92.98
2000-07-14,92.87,92.87,92.87,92.87
2000-07-17,92.81,92.81,92.81,92.81
2000-07-18,92.795,92.795,92.795,92.795
2000-07-19,92.785,92.785,92.785,92.785
2000-07-20,92.955,92.955,92.955,92.955
2000-07-21,92.955,92.955,92.955,92.955
2000-07-24,92.93,92.93,92.93,92.93
2000-07-25,92.945,92.945,92.945,92.945
2000-07-26,92.95,92.95,92.95,92.95
2000-07-27,92.965,92.965,92.965,92.965
2000-07-28,92.925,92.925,92.925,92.925
2000-07-31,92.935,92.935,92.935,92.935
2000-08-01,92.955,92.955,92.955,92.955
2000-08-02,92.995,92.995,92.995,92.995
2000-08-03,93.01,93.01,93.01,93.01
2000-08-04,93.08,93.08,93.08,93.08
2000-08-07,93.045,93.045,93.045,93.045
2000-08-08,93.09,93.09,93.09,93.09
2000-08-09,93.085,93.085,93.085,93.085
2000-08-10,93.135,93.135,93.135,93.135
2000-08-11,93.07,93.07,93.07,93.07
2000-08-14,93.085,93.085,93.085,93.085
2000-08-15,93.085,93.085,93.085,93.085
2000-08-16,93.065,93.065,93.065,93.065
2000-08-17,93.075,93.075,93.075,93.075
2000-08-18,93.1,93.1,93.1,93.1
2000-08-21,93.075,93.075,93.075,93.075
2000-08-22,93.1,93.1,93.1,93.1
