"Timestamp","ED11.OPEN","ED11.HIGH","ED11.LOW","ED11.CLOSE"
2000-06-09,92.68,92.68,92.68,92.68
2000-06-12,92.74,92.74,92.74,92.74
2000-06-13,92.79,92.79,92.79,92.79
2000-06-14,92.845,92.845,92.845,92.845
2000-06-15,92.85,92.85,92.85,92.85
2000-06-16,92.935,92.935,92.935,92.935
2000-06-19,92.9,92.9,92.9,92.9
2000-06-20,92.915,92.915,92.915,92.915
2000-06-21,92.84,92.84,92.84,92.84
2000-06-22,92.805,92.805,92.805,92.805
2000-06-23,92.77,92.77,92.77,92.77
2000-06-26,92.855,92.855,92.855,92.855
2000-06-27,92.855,92.855,92.855,92.855
2000-06-28,92.835,92.835,92.835,92.835
2000-06-29,92.905,92.905,92.905,92.905
2000-06-30,92.925,92.925,92.925,92.925
2000-07-03,92.97,92.97,92.97,92.97
2000-07-04,93.01,93.01,93.01,93.01
2000-07-05,93.01,93.01,93.01,93.01
2000-07-06,92.955,92.955,92.955,92.955
2000-07-07,93.04,93.04,93.04,93.04
2000-07-10,92.995,92.995,92.995,92.995
2000-07-11,92.975,92.975,92.975,92.975
2000-07-12,92.96,92.96,92.96,92.96
2000-07-13,93.02,93.02,93.02,93.02
2000-07-14,92.91,92.91,92.91,92.91
2000-07-17,92.855,92.855,92.855,92.855
2000-07-18,92.84,92.84,92.84,92.84
2000-07-19,92.83,92.83,92.83,92.83
2000-07-20,92.995,92.995,92.995,92.995
2000-07-21,92.99,92.99,92.99,92.99
2000-07-24,92.965,92.965,92.965,92.965
2000-07-25,92.975,92.975,92.975,92.975
2000-07-26,92.975,92.975,92.975,92.975
2000-07-27,92.995,92.995,92.995,92.995
2000-07-28,92.96,92.96,92.96,92.96
2000-07-31,92.965,92.965,92.965,92.965
2000-08-01,92.99,92.99,92.99,92.99
2000-08-02,93.03,93.03,93.03,93.03
2000-08-03,93.045,93.045,93.045,93.045
2000-08-04,93.125,93.125,93.125,93.125
2000-08-07,93.095,93.095,93.095,93.095
2000-08-08,93.14,93.14,93.14,93.14
2000-08-09,93.135,93.135,93.135,93.135
2000-08-10,93.18,93.18,93.18,93.18
2000-08-11,93.105,93.105,93.105,93.105
2000-08-14,93.12,93.12,93.12,93.12
2000-08-15,93.12,93.12,93.12,93.12
2000-08-16,93.1,93.1,93.1,93.1
2000-08-17,93.105,93.105,93.105,93.105
2000-08-18,93.135,93.135,93.135,93.135
2000-08-21,93.11,93.11,93.11,93.11
2000-08-22,93.125,93.125,93.125,93.125
2000-08-23,93.195,93.195,93.195,93.195
2000-08-24,93.215,93.215,93.215,93.215
2000-08-25,93.215,93.215,93.215,93.215
2000-08-28,93.165,93.165,93.165,93.165
2000-08-29,93.115,93.115,93.115,93.115
2000-08-30,93.11,93.11,93.11,93.11
2000-08-31,93.19,93.19,93.19,93.19
2000-09-01,93.3,93.3,93.3,93.3
2000-09-04,93.295,93.295,93.295,93.295
2000-09-05,93.295,93.295,93.295,93.295
2000-09-06,93.245,93.245,93.245,93.245
2000-09-07,93.215,93.215,93.215,93.215
2000-09-08,93.22,93.22,93.22,93.22
2000-09-11,93.215,93.215,93.215,93.215
2000-09-12,93.22,93.22,93.22,93.22
2000-09-13,93.285,93.285,93.285,93.285
2000-09-14,93.265,93.265,93.265,93.265
2000-09-15,93.29,93.29,93.29,93.29
2000-09-18,93.33,93.33,93.33,93.33
2000-09-19,93.26,93.26,93.26,93.26
2000-09-20,93.21,93.21,93.21,93.21
2000-09-21,93.235,93.235,93.235,93.235
2000-09-22,93.27,93.27,93.27,93.27
2000-09-25,93.27,93.27,93.27,93.27
2000-09-26,93.295,93.295,93.295,93.295
2000-09-27,93.305,93.305,93.305,93.305
2000-09-28,93.31,93.31,93.31,93.31
2000-09-29,93.36,93.36,93.36,93.36
2000-10-02,93.37,93.37,93.37,93.37
2000-10-03,93.33,93.33,93.33,93.33
2000-10-04,93.285,93.285,93.285,93.285
2000-10-05,93.285,93.285,93.285,93.285
2000-10-06,93.285,93.285,93.285,93.285
2000-10-09,93.285,93.285,93.285,93.285
2000-10-10,93.28,93.28,93.28,93.28
2000-10-11,93.32,93.32,93.32,93.32
2000-10-12,93.39,93.39,93.39,93.39
2000-10-13,93.39,93.39,93.39,93.39
2000-10-16,93.37,93.37,93.37,93.37
2000-10-17,93.45,93.45,93.45,93.45
2000-10-18,93.45,93.45,93.45,93.45
2000-10-19,93.47,93.47,93.47,93.47
2000-10-20,93.51,93.51,93.51,93.51
2000-10-23,93.55,93.55,93.55,93.55
2000-10-24,93.515,93.515,93.515,93.515
2000-10-25,93.46,93.46,93.46,93.46
2000-10-26,93.44,93.44,93.44,93.44
2000-10-27,93.37,93.37,93.37,93.37
2000-10-30,93.355,93.355,93.355,93.355
2000-10-31,93.36,93.36,93.36,93.36
2000-11-01,93.41,93.41,93.41,93.41
2000-11-02,93.43,93.43,93.43,93.43
2000-11-03,93.355,93.355,93.355,93.355
2000-11-06,93.295,93.295,93.295,93.295
2000-11-07,93.295,93.295,93.295,93.295
2000-11-08,93.295,93.295,93.295,93.295
2000-11-09,93.34,93.34,93.34,93.34
2000-11-10,93.36,93.36,93.36,93.36
2000-11-13,93.395,93.395,93.395,93.395
2000-11-14,93.39,93.39,93.39,93.39
2000-11-15,93.42,93.42,93.42,93.42
2000-11-16,93.46,93.46,93.46,93.46
2000-11-17,93.44,93.44,93.44,93.44
2000-11-20,93.445,93.445,93.445,93.445
2000-11-21,93.435,93.435,93.435,93.435
2000-11-22,93.465,93.465,93.465,93.465
2000-11-23,93.45,93.45,93.45,93.45
2000-11-24,93.45,93.45,93.45,93.45
2000-11-27,93.46,93.46,93.46,93.46
2000-11-28,93.52,93.52,93.52,93.52
2000-11-29,93.58,93.58,93.58,93.58
2000-11-30,93.67,93.67,93.67,93.67
2000-12-01,93.63,93.63,93.63,93.63
2000-12-04,93.65,93.65,93.65,93.65
2000-12-05,93.78,93.78,93.78,93.78
2000-12-06,93.9,93.9,93.9,93.9
2000-12-07,93.95,93.95,93.95,93.95
2000-12-08,93.905,93.905,93.905,93.905
2000-12-11,93.885,93.885,93.885,93.885
2000-12-12,93.87,93.87,93.87,93.87
2000-12-13,93.96,93.96,93.96,93.96
2000-12-14,94.03,94.03,94.03,94.03
2000-12-15,94.08,94.08,94.08,94.08
2000-12-18,94.115,94.115,94.115,94.115
2000-12-19,94.03,94.03,94.03,94.03
2000-12-20,94.13,94.13,94.13,94.13
2000-12-21,94.18,94.18,94.18,94.18
2000-12-22,94.195,94.195,94.195,94.195
2000-12-25,94.155,94.155,94.155,94.155
2000-12-26,94.155,94.155,94.155,94.155
2000-12-27,94.09,94.09,94.09,94.09
2000-12-28,94.025,94.025,94.025,94.025
2000-12-29,94.06,94.06,94.06,94.06
2001-01-02,94.335,94.335,94.335,94.335
2001-01-03,94.12,94.12,94.12,94.12
2001-01-04,94.25,94.25,94.25,94.25
2001-01-05,94.455,94.455,94.455,94.455
2001-01-08,94.55,94.55,94.55,94.55
2001-01-09,94.43,94.43,94.43,94.43
2001-01-10,94.29,94.29,94.29,94.29
2001-01-11,94.23,94.23,94.23,94.23
2001-01-12,94.09,94.09,94.09,94.09
2001-01-15,94.085,94.085,94.085,94.085
2001-01-16,94.085,94.085,94.085,94.085
2001-01-17,94.17,94.17,94.17,94.17
2001-01-18,94.255,94.255,94.255,94.255
2001-01-19,94.165,94.165,94.165,94.165
2001-01-22,94.105,94.105,94.105,94.105
2001-01-23,94.02,94.02,94.02,94.02
2001-01-24,94.02,94.02,94.02,94.02
2001-01-25,94.07,94.07,94.07,94.07
2001-01-26,94.08,94.08,94.08,94.08
2001-01-29,94.08,94.08,94.08,94.08
2001-01-30,94.155,94.155,94.155,94.155
2001-01-31,94.295,94.295,94.295,94.295
2001-02-01,94.375,94.375,94.375,94.375
2001-02-02,94.27,94.27,94.27,94.27
2001-02-05,94.25,94.25,94.25,94.25
2001-02-06,94.18,94.18,94.18,94.18
2001-02-07,94.22,94.22,94.22,94.22
2001-02-08,94.19,94.19,94.19,94.19
2001-02-09,94.275,94.275,94.275,94.275
2001-02-12,94.26,94.26,94.26,94.26
2001-02-13,94.225,94.225,94.225,94.225
2001-02-14,94.12,94.12,94.12,94.12
2001-02-15,94.055,94.055,94.055,94.055
2001-02-16,94.185,94.185,94.185,94.185
2001-02-19,94.195,94.195,94.195,94.195
2001-02-20,94.195,94.195,94.195,94.195
2001-02-21,94.175,94.175,94.175,94.175
2001-02-22,94.19,94.19,94.19,94.19
2001-02-23,94.235,94.235,94.235,94.235
2001-02-26,94.255,94.255,94.255,94.255
2001-02-27,94.33,94.33,94.33,94.33
2001-02-28,94.43,94.43,94.43,94.43
2001-03-01,94.455,94.455,94.455,94.455
2001-03-02,94.365,94.365,94.365,94.365
2001-03-05,94.355,94.355,94.355,94.355
2001-03-06,94.345,94.345,94.345,94.345
2001-03-07,94.395,94.395,94.395,94.395
2001-03-08,94.415,94.415,94.415,94.415
2001-03-09,94.345,94.345,94.345,94.345
2001-03-12,94.34,94.34,94.34,94.34
2001-03-13,94.305,94.305,94.305,94.305
2001-03-14,94.405,94.405,94.405,94.405
2001-03-15,94.485,94.485,94.485,94.485
2001-03-16,94.51,94.51,94.51,94.51
2001-03-19,94.46,94.46,94.46,94.46
2001-03-20,94.395,94.395,94.395,94.395
2001-03-21,94.435,94.435,94.435,94.435
2001-03-22,94.495,94.495,94.495,94.495
2001-03-23,94.395,94.395,94.395,94.395
2001-03-26,94.36,94.36,94.36,94.36
2001-03-27,94.175,94.175,94.175,94.175
2001-03-28,94.205,94.205,94.205,94.205
2001-03-29,94.23,94.23,94.23,94.23
2001-03-30,94.275,94.275,94.275,94.275
2001-04-02,94.24,94.24,94.24,94.24
2001-04-03,94.275,94.275,94.275,94.275
2001-04-04,94.31,94.31,94.31,94.31
2001-04-05,94.245,94.245,94.245,94.245
2001-04-06,94.375,94.375,94.375,94.375
2001-04-09,94.345,94.345,94.345,94.345
2001-04-10,94.205,94.205,94.205,94.205
2001-04-11,94.165,94.165,94.165,94.165
2001-04-12,94.095,94.095,94.095,94.095
2001-04-13,93.925,93.925,93.925,93.925
2001-04-16,93.925,93.925,93.925,93.925
2001-04-17,94.055,94.055,94.055,94.055
2001-04-18,94.19,94.19,94.19,94.19
2001-04-19,94.05,94.05,94.05,94.05
2001-04-20,94.03,94.03,94.03,94.03
2001-04-23,94.115,94.115,94.115,94.115
2001-04-24,94.13,94.13,94.13,94.13
2001-04-25,94.05,94.05,94.05,94.05
2001-04-26,94.15,94.15,94.15,94.15
2001-04-27,94.025,94.025,94.025,94.025
2001-04-30,93.99,93.99,93.99,93.99
2001-05-01,94.03,94.03,94.03,94.03
2001-05-02,94.035,94.035,94.035,94.035
2001-05-03,94.11,94.11,94.11,94.11
2001-05-04,94.15,94.15,94.15,94.15
2001-05-07,94.12,94.12,94.12,94.12
2001-05-08,94.13,94.13,94.13,94.13
2001-05-09,94.165,94.165,94.165,94.165
2001-05-10,94.02,94.02,94.02,94.02
2001-05-11,93.745,93.745,93.745,93.745
2001-05-14,93.825,93.825,93.825,93.825
2001-05-15,93.785,93.785,93.785,93.785
2001-05-16,93.8,93.8,93.8,93.8
2001-05-17,93.795,93.795,93.795,93.795
2001-05-18,93.81,93.81,93.81,93.81
2001-05-21,93.82,93.82,93.82,93.82
2001-05-22,93.84,93.84,93.84,93.84
2001-05-23,93.865,93.865,93.865,93.865
2001-05-24,93.77,93.77,93.77,93.77
2001-05-25,93.76,93.76,93.76,93.76
2001-05-28,93.725,93.725,93.725,93.725
2001-05-29,93.725,93.725,93.725,93.725
2001-05-30,93.695,93.695,93.695,93.695
2001-05-31,93.84,93.84,93.84,93.84
2001-06-01,93.86,93.86,93.86,93.86
2001-06-04,93.875,93.875,93.875,93.875
2001-06-05,93.95,93.95,93.95,93.95
2001-06-06,93.965,93.965,93.965,93.965
2001-06-07,93.92,93.92,93.92,93.92
2001-06-08,93.825,93.825,93.825,93.825
2001-06-11,93.895,93.895,93.895,93.895
2001-06-12,93.97,93.97,93.97,93.97
2001-06-13,93.97,93.97,93.97,93.97
2001-06-14,94.005,94.005,94.005,94.005
2001-06-15,93.96,93.96,93.96,93.96
2001-06-18,93.945,93.945,93.945,93.945
2001-06-19,93.9,93.9,93.9,93.9
2001-06-20,93.925,93.925,93.925,93.925
2001-06-21,93.935,93.935,93.935,93.935
2001-06-22,94.045,94.045,94.045,94.045
2001-06-25,94.025,94.025,94.025,94.025
2001-06-26,93.935,93.935,93.935,93.935
2001-06-27,93.845,93.845,93.845,93.845
2001-06-28,93.71,93.71,93.71,93.71
2001-06-29,93.66,93.66,93.66,93.66
2001-07-02,93.715,93.715,93.715,93.715
2001-07-03,93.685,93.685,93.685,93.685
2001-07-04,93.655,93.655,93.655,93.655
2001-07-05,93.655,93.655,93.655,93.655
2001-07-06,93.71,93.71,93.71,93.71
2001-07-09,93.745,93.745,93.745,93.745
2001-07-10,93.805,93.805,93.805,93.805
2001-07-11,93.8,93.8,93.8,93.8
2001-07-12,93.825,93.825,93.825,93.825
2001-07-13,93.835,93.835,93.835,93.835
2001-07-16,93.9,93.9,93.9,93.9
2001-07-17,93.91,93.91,93.91,93.91
2001-07-18,94.04,94.04,94.04,94.04
2001-07-19,94.01,94.01,94.01,94.01
2001-07-20,94,94,94,94
2001-07-23,94.02,94.02,94.02,94.02
2001-07-24,94.045,94.045,94.045,94.045
2001-07-25,94.015,94.015,94.015,94.015
2001-07-26,94.055,94.055,94.055,94.055
2001-07-27,94.13,94.13,94.13,94.13
2001-07-30,94.145,94.145,94.145,94.145
2001-07-31,94.225,94.225,94.225,94.225
2001-08-01,94.185,94.185,94.185,94.185
2001-08-02,94.08,94.08,94.08,94.08
2001-08-03,94.03,94.03,94.03,94.03
2001-08-06,94.055,94.055,94.055,94.055
2001-08-07,94.05,94.05,94.05,94.05
2001-08-08,94.175,94.175,94.175,94.175
2001-08-09,94.15,94.15,94.15,94.15
2001-08-10,94.19,94.19,94.19,94.19
2001-08-13,94.275,94.275,94.275,94.275
2001-08-14,94.23,94.23,94.23,94.23
2001-08-15,94.18,94.18,94.18,94.18
2001-08-16,94.225,94.225,94.225,94.225
2001-08-17,94.31,94.31,94.31,94.31
2001-08-20,94.24,94.24,94.24,94.24
2001-08-21,94.285,94.285,94.285,94.285
2001-08-22,94.27,94.27,94.27,94.27
2001-08-23,94.305,94.305,94.305,94.305
2001-08-24,94.275,94.275,94.275,94.275
2001-08-27,94.275,94.275,94.275,94.275
2001-08-28,94.38,94.38,94.38,94.38
2001-08-29,94.46,94.46,94.46,94.46
2001-08-30,94.475,94.475,94.475,94.475
2001-08-31,94.445,94.445,94.445,94.445
2001-09-03,94.235,94.235,94.235,94.235
2001-09-04,94.235,94.235,94.235,94.235
2001-09-05,94.3,94.3,94.3,94.3
2001-09-06,94.44,94.44,94.44,94.44
2001-09-07,94.505,94.505,94.505,94.505
2001-09-10,94.47,94.47,94.47,94.47
2001-09-11,94.555,94.555,94.555,94.555
2001-09-12,94.675,94.675,94.675,94.675
2001-09-13,94.675,94.675,94.675,94.675
2001-09-14,94.81,94.81,94.81,94.81
2001-09-17,94.74,94.74,94.74,94.74
2001-09-18,94.51,94.51,94.51,94.51
2001-09-19,94.625,94.625,94.625,94.625
2001-09-20,94.67,94.67,94.67,94.67
2001-09-21,94.755,94.755,94.755,94.755
2001-09-24,94.695,94.695,94.695,94.695
2001-09-25,94.75,94.75,94.75,94.75
2001-09-26,94.79,94.79,94.79,94.79
2001-09-27,94.885,94.885,94.885,94.885
2001-09-28,94.84,94.84,94.84,94.84
2001-10-01,94.83,94.83,94.83,94.83
2001-10-02,94.85,94.85,94.85,94.85
2001-10-03,94.855,94.855,94.855,94.855
2001-10-04,94.835,94.835,94.835,94.835
2001-10-05,94.825,94.825,94.825,94.825
2001-10-08,94.825,94.825,94.825,94.825
2001-10-09,94.755,94.755,94.755,94.755
2001-10-10,94.76,94.76,94.76,94.76
2001-10-11,94.645,94.645,94.645,94.645
2001-10-12,94.66,94.66,94.66,94.66
2001-10-15,94.73,94.73,94.73,94.73
2001-10-16,94.775,94.775,94.775,94.775
2001-10-17,94.775,94.775,94.775,94.775
2001-10-18,94.8,94.8,94.8,94.8
2001-10-19,94.775,94.775,94.775,94.775
2001-10-22,94.765,94.765,94.765,94.765
2001-10-23,94.73,94.73,94.73,94.73
2001-10-24,94.78,94.78,94.78,94.78
2001-10-25,94.85,94.85,94.85,94.85
2001-10-26,94.845,94.845,94.845,94.845
2001-10-29,94.915,94.915,94.915,94.915
2001-10-30,95,95,95,95
2001-10-31,95.125,95.125,95.125,95.125
2001-11-01,95.16,95.16,95.16,95.16
2001-11-02,95.005,95.005,95.005,95.005
2001-11-05,95.055,95.055,95.055,95.055
2001-11-06,95.135,95.135,95.135,95.135
2001-11-07,95.24,95.24,95.24,95.24
2001-11-08,95.13,95.13,95.13,95.13
2001-11-09,95.115,95.115,95.115,95.115
2001-11-12,95.035,95.035,95.035,95.035
2001-11-13,95.035,95.035,95.035,95.035
2001-11-14,94.86,94.86,94.86,94.86
2001-11-15,94.53,94.53,94.53,94.53
2001-11-16,94.39,94.39,94.39,94.39
2001-11-19,94.545,94.545,94.545,94.545
2001-11-20,94.44,94.44,94.44,94.44
2001-11-21,94.27,94.27,94.27,94.27
2001-11-22,94.215,94.215,94.215,94.215
2001-11-23,94.215,94.215,94.215,94.215
2001-11-26,94.15,94.15,94.15,94.15
2001-11-27,94.225,94.225,94.225,94.225
2001-11-28,94.17,94.17,94.17,94.17
2001-11-29,94.385,94.385,94.385,94.385
2001-11-30,94.465,94.465,94.465,94.465
2001-12-03,94.5,94.5,94.5,94.5
2001-12-04,94.58,94.58,94.58,94.58
2001-12-05,94.305,94.305,94.305,94.305
2001-12-06,94.155,94.155,94.155,94.155
2001-12-07,93.995,93.995,93.995,93.995
2001-12-10,93.97,93.97,93.97,93.97
2001-12-11,94.04,94.04,94.04,94.04
2001-12-12,94.115,94.115,94.115,94.115
2001-12-13,94,94,94,94
2001-12-14,93.865,93.865,93.865,93.865
2001-12-17,93.675,93.675,93.675,93.675
2001-12-18,93.7,93.7,93.7,93.7
2001-12-19,93.795,93.795,93.795,93.795
2001-12-20,93.765,93.765,93.765,93.765
2001-12-21,93.745,93.745,93.745,93.745
2001-12-24,93.7,93.7,93.7,93.7
2001-12-25,93.635,93.635,93.635,93.635
2001-12-26,93.635,93.635,93.635,93.635
2001-12-27,93.75,93.75,93.75,93.75
2001-12-28,93.75,93.75,93.75,93.75
2001-12-31,93.875,93.875,93.875,93.875
2002-01-02,93.735,93.735,93.735,93.735
2002-01-03,93.795,93.795,93.795,93.795
2002-01-04,93.82,93.82,93.82,93.82
