"Timestamp","ED2.OPEN","ED2.HIGH","ED2.LOW","ED2.CLOSE"
2005-10-31,95.265,95.265,95.265,95.265
2005-11-01,95.23,95.23,95.23,95.23
2005-11-02,95.21,95.21,95.21,95.21
2005-11-03,95.175,95.175,95.175,95.175
2005-11-04,95.175,95.175,95.175,95.175
2005-11-07,95.18,95.18,95.18,95.18
2005-11-08,95.2,95.2,95.2,95.2
2005-11-09,95.16,95.16,95.16,95.16
2005-11-10,95.195,95.195,95.195,95.195
2005-11-11,95.195,95.195,95.195,95.195
2005-11-14,95.16,95.16,95.16,95.16
2005-11-15,95.175,95.175,95.175,95.175
2005-11-16,95.215,95.215,95.215,95.215
2005-11-17,95.245,95.245,95.245,95.245
2005-11-18,95.2,95.2,95.2,95.2
2005-11-21,95.235,95.235,95.235,95.235
2005-11-22,95.31,95.31,95.31,95.31
2005-11-23,95.27,95.27,95.27,95.27
2005-11-24,95.29,95.29,95.29,95.29
2005-11-25,95.29,95.29,95.29,95.29
2005-11-28,95.29,95.29,95.29,95.29
2005-11-29,95.245,95.245,95.245,95.245
2005-11-30,95.215,95.215,95.215,95.215
2005-12-01,95.19,95.19,95.19,95.19
2005-12-02,95.205,95.205,95.205,95.205
2005-12-05,95.195,95.195,95.195,95.195
2005-12-06,95.235,95.235,95.235,95.235
2005-12-07,95.23,95.23,95.23,95.23
2005-12-08,95.265,95.265,95.265,95.265
2005-12-09,95.24,95.24,95.24,95.24
2005-12-12,95.22,95.22,95.22,95.22
2005-12-13,95.22,95.22,95.22,95.22
2005-12-14,95.25,95.25,95.25,95.25
2005-12-15,95.24,95.24,95.24,95.24
2005-12-16,95.25,95.25,95.25,95.25
2005-12-19,95.235,95.235,95.235,95.235
2005-12-20,95.14,95.14,95.14,95.14
2005-12-21,95.11,95.11,95.11,95.11
2005-12-22,95.145,95.145,95.145,95.145
2005-12-23,95.175,95.175,95.175,95.175
2005-12-26,95.195,95.195,95.195,95.195
2005-12-27,95.195,95.195,95.195,95.195
2005-12-28,95.19,95.19,95.19,95.19
2005-12-29,95.165,95.165,95.165,95.165
2005-12-30,95.155,95.155,95.155,95.155
