Date-Time,Open,High,Low,Close,Volume
2006-01-02T00:00:00Z,96.805,96.805,96.745,96.765,801.0
2006-01-03T00:00:00Z,96.765,96.775,96.73,96.775,5757.0
2006-01-04T00:00:00Z,96.79,96.93,96.79,96.885,8055.0
2006-01-05T00:00:00Z,96.915,96.915,96.83,96.9,8330.0
2006-01-06T00:00:00Z,96.875,96.905,96.865,96.9,5362.0
2006-01-09T00:00:00Z,96.91,96.915,96.855,96.865,6993.0
2006-01-10T00:00:00Z,96.875,96.885,96.82,96.83,7497.0
2006-01-11T00:00:00Z,96.815,96.82,96.78,96.78,4516.0
2006-01-12T00:00:00Z,96.78,96.85,96.78,96.815,4567.0
2006-01-13T00:00:00Z,96.84,96.845,96.81,96.825,2914.0
2006-01-16T00:00:00Z,96.83,96.835,96.825,96.83,2398.0
2006-01-17T00:00:00Z,96.825,96.865,96.825,96.845,3985.0
2006-01-18T00:00:00Z,96.88,96.89,96.795,96.81,4024.0
2006-01-19T00:00:00Z,96.8,96.81,96.735,96.745,14224.0
2006-01-20T00:00:00Z,96.71,96.77,96.7,96.735,4846.0
2006-01-23T00:00:00Z,96.73,96.76,96.69,96.705,6443.0
2006-01-24T00:00:00Z,96.695,96.73,96.695,96.71,6689.0
2006-01-25T00:00:00Z,96.68,96.705,96.645,96.66,8460.0
2006-01-26T00:00:00Z,96.66,96.685,96.625,96.63,10618.0
2006-01-27T00:00:00Z,96.605,96.655,96.59,96.605,4186.0
2006-01-30T00:00:00Z,96.61,96.61,96.565,96.605,12058.0
2006-01-31T00:00:00Z,96.59,96.625,96.59,96.615,7797.0
2006-02-01T00:00:00Z,96.6,96.645,96.57,96.575,12696.0
2006-02-02T00:00:00Z,96.57,96.6,96.56,96.595,9198.0
2006-02-03T00:00:00Z,96.565,96.625,96.565,96.61,2655.0
2006-02-06T00:00:00Z,96.615,96.63,96.61,96.61,2062.0
2006-02-07T00:00:00Z,96.6,96.645,96.595,96.6,7967.0
2006-02-08T00:00:00Z,96.62,96.635,96.595,96.6,18919.0
2006-02-09T00:00:00Z,96.6,96.645,96.575,96.635,14642.0
