Date-Time,Open,High,Low,Close,Volume
2006-01-03T08:10:00Z,96.66,96.66,96.66,96.66,200.0
2006-01-03T10:42:00Z,96.65,96.65,96.65,96.65,60.0
2006-01-04T11:48:00Z,96.735,96.735,96.735,96.735,200.0
2006-01-04T14:27:00Z,96.73,96.73,96.73,96.73,200.0
2006-01-10T16:30:00Z,96.75,96.75,96.75,96.75,9.0
2006-01-10T16:35:00Z,96.75,96.75,96.75,96.75,68.0
2006-01-12T09:36:00Z,96.715,96.715,96.715,96.715,200.0
2006-01-12T15:48:00Z,96.765,96.765,96.765,96.765,200.0
2006-01-12T15:49:00Z,96.765,96.765,96.765,96.765,200.0
2006-01-13T09:53:00Z,96.77,96.77,96.77,96.77,4.0
2006-01-13T10:25:00Z,96.77,96.77,96.72,96.72,4.0
2006-01-13T16:21:00Z,96.73,96.73,96.73,96.73,15.0
2006-01-19T13:09:00Z,96.68,96.68,96.68,96.68,428.0
2006-01-19T13:14:00Z,96.68,96.68,96.68,96.68,100.0
2006-01-19T13:17:00Z,96.675,96.675,96.675,96.675,200.0
2006-01-20T14:33:00Z,96.67,96.67,96.67,96.67,108.0
2006-01-23T08:47:00Z,96.65,96.65,96.65,96.65,200.0
2006-01-23T11:12:00Z,96.64,96.64,96.64,96.64,200.0
2006-01-24T12:13:00Z,96.615,96.615,96.615,96.615,24.0
2006-01-26T09:13:00Z,96.55,96.55,96.55,96.55,200.0
2006-01-26T09:15:00Z,96.555,96.555,96.555,96.555,200.0
2006-01-26T09:30:00Z,96.555,96.555,96.555,96.555,100.0
2006-01-26T09:50:00Z,96.55,96.55,96.55,96.55,200.0
2006-01-26T17:36:00Z,96.485,96.485,96.485,96.485,2.0
2006-01-27T11:24:00Z,96.515,96.515,96.515,96.515,60.0
2006-01-27T15:03:00Z,96.515,96.515,96.515,96.515,4.0
2006-01-30T11:13:00Z,96.455,96.455,96.455,96.455,30.0
2006-01-31T14:30:00Z,96.505,96.505,96.505,96.505,2.0
2006-01-31T16:04:00Z,96.49,96.49,96.49,96.49,8.0
2006-01-31T16:06:00Z,96.515,96.515,96.515,96.515,760.0
2006-02-01T10:46:00Z,96.53,96.53,96.53,96.53,40.0
2006-02-02T12:56:00Z,96.455,96.455,96.455,96.455,30.0
2006-02-07T12:00:00Z,96.5,96.5,96.5,96.5,16.0
2006-02-09T14:16:00Z,96.445,96.445,96.445,96.445,200.0
2006-02-10T17:28:00Z,96.485,96.485,96.485,96.485,150.0
2006-02-13T09:31:00Z,96.485,96.485,96.485,96.485,78.0
2006-02-13T17:14:00Z,96.475,96.475,96.475,96.475,6.0
2006-02-17T10:02:00Z,96.505,96.505,96.505,96.505,2.0
2006-02-20T15:21:00Z,96.54,96.54,96.54,96.54,12.0
2006-02-21T09:55:00Z,96.55,96.55,96.55,96.55,4.0
2006-02-21T15:43:00Z,96.535,96.535,96.535,96.535,20.0
2006-02-22T13:02:00Z,96.535,96.535,96.535,96.535,8.0
2006-02-22T15:52:00Z,96.535,96.535,96.525,96.525,12.0
2006-02-22T15:54:00Z,96.535,96.535,96.535,96.535,4.0
2006-02-22T16:24:00Z,96.555,96.555,96.555,96.555,4.0
2006-02-23T09:33:00Z,96.52,96.52,96.52,96.52,6.0
2006-02-23T09:34:00Z,96.52,96.52,96.52,96.52,8.0
2006-02-24T08:39:00Z,96.485,96.485,96.485,96.485,8.0
2006-02-24T14:36:00Z,96.49,96.49,96.49,96.49,80.0
2006-02-24T14:43:00Z,96.49,96.49,96.49,96.49,20.0
2006-02-24T14:45:00Z,96.49,96.49,96.49,96.49,50.0
2006-02-24T15:10:00Z,96.475,96.475,96.475,96.475,60.0
2006-02-27T11:59:00Z,96.455,96.455,96.455,96.455,130.0
2006-03-03T13:28:00Z,96.37,96.37,96.37,96.37,100.0
2006-03-03T15:01:00Z,96.345,96.345,96.345,96.345,40.0
2006-03-03T15:11:00Z,96.34,96.34,96.34,96.34,9.0
2006-03-03T17:14:00Z,96.34,96.34,96.34,96.34,4.0
2006-03-08T08:00:00Z,96.35,96.35,96.35,96.35,170.0
2006-03-08T08:15:00Z,96.35,96.35,96.35,96.35,1.0
