Date-Time,Open,High,Low,Close,Volume,FEIcm1
2006-01-02 00:00:00+00:00,97.29,97.3,97.285,97.295,68302.0,689485.0
2006-01-03 00:00:00+00:00,97.29,97.3,97.285,97.3,211213.0,687952.0
2006-01-04 00:00:00+00:00,97.3,97.39,97.295,97.34,472804.0,673788.0
2006-01-05 00:00:00+00:00,97.335,97.355,97.315,97.345,310770.0,648089.0
2006-01-06 00:00:00+00:00,97.34,97.365,97.335,97.36,230518.0,643168.0
2006-01-09 00:00:00+00:00,97.35,97.355,97.33,97.33,193842.0,645116.0
2006-01-10 00:00:00+00:00,97.33,97.345,97.31,97.32,207718.0,643083.0
2006-01-11 00:00:00+00:00,97.315,97.32,97.295,97.305,225055.0,637873.0
2006-01-12 00:00:00+00:00,97.3,97.335,97.29,97.325,407840.0,648349.0
2006-01-13 00:00:00+00:00,97.325,97.335,97.315,97.335,204739.0,637339.0
2006-01-16 00:00:00+00:00,97.325,97.33,97.32,97.33,83484.0,645182.0
2006-01-17 00:00:00+00:00,97.335,97.34,97.325,97.335,209264.0,650659.0
2006-01-18 00:00:00+00:00,97.34,97.35,97.32,97.33,397112.0,636103.0
2006-01-19 00:00:00+00:00,97.325,97.33,97.305,97.305,272052.0,642733.0
2006-01-20 00:00:00+00:00,97.31,97.325,97.305,97.32,182693.0,661010.0
2006-01-23 00:00:00+00:00,97.32,97.335,97.31,97.32,262859.0,662728.0
2006-01-24 00:00:00+00:00,97.32,97.325,97.315,97.315,170571.0,662498.0
2006-01-25 00:00:00+00:00,97.315,97.33,97.31,97.315,205271.0,668920.0
2006-01-26 00:00:00+00:00,97.31,97.33,97.3,97.315,222790.0,667810.0
2006-01-27 00:00:00+00:00,97.315,97.325,97.31,97.31,272506.0,664901.0
2006-01-30 00:00:00+00:00,97.31,97.32,97.295,97.305,172800.0,664115.0
2006-01-31 00:00:00+00:00,97.305,97.31,97.3,97.305,166718.0,664114.0
2006-02-01 00:00:00+00:00,97.305,97.315,97.3,97.305,259643.0,657988.0
2006-02-02 00:00:00+00:00,97.305,97.32,97.3,97.31,428470.0,713488.0
2006-02-03 00:00:00+00:00,97.31,97.32,97.305,97.315,148051.0,719305.0
2006-02-06 00:00:00+00:00,97.315,97.32,97.31,97.32,97306.0,720326.0
2006-02-07 00:00:00+00:00,97.315,97.325,97.31,97.315,139439.0,719690.0
2006-02-08 00:00:00+00:00,97.32,97.32,97.315,97.315,54050.0,717625.0
