Date-Time,Open,High,Low,Close,Volume,FEIcm5
2006-01-02 00:00:00+00:00,96.9,96.91,96.855,96.865,36668.0,248030.0
2006-01-03 00:00:00+00:00,96.895,96.9,96.835,96.885,118448.0,253909.0
2006-01-04 00:00:00+00:00,96.855,97.045,96.855,97.02,366973.0,246725.0
2006-01-05 00:00:00+00:00,97.03,97.05,96.97,97.025,182063.0,249677.0
2006-01-06 00:00:00+00:00,97.03,97.07,97.0,97.02,176437.0,252845.0
2006-01-09 00:00:00+00:00,97.015,97.025,96.97,96.985,160263.0,257899.0
2006-01-10 00:00:00+00:00,96.985,97.0,96.93,96.93,198263.0,260382.0
2006-01-11 00:00:00+00:00,96.925,96.94,96.89,96.905,180048.0,257704.0
2006-01-12 00:00:00+00:00,96.9,96.965,96.89,96.945,241130.0,255192.0
2006-01-13 00:00:00+00:00,96.955,96.965,96.93,96.955,138491.0,257281.0
2006-01-16 00:00:00+00:00,96.95,96.965,96.935,96.955,49368.0,259884.0
2006-01-17 00:00:00+00:00,96.96,96.995,96.955,96.985,188570.0,266487.0
2006-01-18 00:00:00+00:00,96.99,97.025,96.925,96.95,309499.0,268454.0
2006-01-19 00:00:00+00:00,96.95,96.95,96.87,96.885,309443.0,267777.0
2006-01-20 00:00:00+00:00,96.885,96.92,96.855,96.885,158149.0,271179.0
2006-01-23 00:00:00+00:00,96.86,96.905,96.845,96.865,196376.0,270011.0
2006-01-24 00:00:00+00:00,96.85,96.885,96.845,96.86,153629.0,272377.0
2006-01-25 00:00:00+00:00,96.82,96.87,96.82,96.835,204721.0,273771.0
2006-01-26 00:00:00+00:00,96.83,96.87,96.8,96.82,210379.0,273771.0
2006-01-27 00:00:00+00:00,96.85,96.85,96.78,96.79,235940.0,272092.0
2006-01-30 00:00:00+00:00,96.79,96.8,96.74,96.775,201657.0,272713.0
2006-01-31 00:00:00+00:00,96.82,96.82,96.76,96.77,117776.0,274344.0
2006-02-01 00:00:00+00:00,96.785,96.815,96.735,96.74,242110.0,280181.0
2006-02-02 00:00:00+00:00,96.74,96.785,96.735,96.755,222223.0,277469.0
2006-02-03 00:00:00+00:00,96.76,96.795,96.735,96.795,238758.0,293508.0
2006-02-06 00:00:00+00:00,96.785,96.805,96.77,96.785,122744.0,291260.0
2006-02-07 00:00:00+00:00,96.78,96.835,96.77,96.79,178624.0,289759.0
2006-02-08 00:00:00+00:00,96.795,96.835,96.79,96.815,181389.0,289444.0
2006-02-09 00:00:00+00:00,96.82,96.85,96.78,96.835,182442.0,300981.0
2006-02-10 00:00:00+00:00,96.82,96.875,96.81,96.83,252089.0,302053.0
2006-02-13 00:00:00+00:00,96.84,96.845,96.81,96.835,160976.0,311196.0
2006-02-14 00:00:00+00:00,96.83,96.86,96.82,96.84,177305.0,305586.0
2006-02-15 00:00:00+00:00,96.875,96.875,96.835,96.84,199670.0,296671.0
2006-02-16 00:00:00+00:00,96.795,96.85,96.79,96.83,195251.0,308408.0
2006-02-17 00:00:00+00:00,96.84,96.895,96.83,96.88,179504.0,296631.0
2006-02-20 00:00:00+00:00,96.89,96.915,96.885,96.9,146601.0,290574.0
2006-02-21 00:00:00+00:00,96.905,96.92,96.855,96.865,211725.0,290132.0
2006-02-22 00:00:00+00:00,96.86,96.87,96.815,96.85,286883.0,313286.0
