Date-Time,Open,High,Low,Close,Volume,FEIcm2
2006-01-02 00:00:00+00:00,97.07,97.09,97.06,97.075,46296.0,623290.0
2006-01-03 00:00:00+00:00,97.07,97.11,97.06,97.105,238071.0,625949.0
2006-01-04 00:00:00+00:00,97.105,97.22,97.1,97.2,998667.0,573138.0
2006-01-05 00:00:00+00:00,97.195,97.22,97.165,97.205,447909.0,561385.0
2006-01-06 00:00:00+00:00,97.205,97.235,97.19,97.225,353929.0,559785.0
2006-01-09 00:00:00+00:00,97.225,97.23,97.18,97.19,268497.0,574791.0
2006-01-10 00:00:00+00:00,97.19,97.2,97.15,97.155,249077.0,571754.0
2006-01-11 00:00:00+00:00,97.16,97.16,97.125,97.13,249836.0,573468.0
2006-01-12 00:00:00+00:00,97.13,97.175,97.125,97.165,440651.0,568688.0
2006-01-13 00:00:00+00:00,97.16,97.18,97.15,97.175,276486.0,575165.0
2006-01-16 00:00:00+00:00,97.16,97.18,97.16,97.175,102293.0,577968.0
2006-01-17 00:00:00+00:00,97.18,97.2,97.17,97.2,230120.0,574909.0
2006-01-18 00:00:00+00:00,97.2,97.22,97.155,97.18,550871.0,577359.0
2006-01-19 00:00:00+00:00,97.165,97.18,97.13,97.14,456358.0,557011.0
2006-01-20 00:00:00+00:00,97.135,97.155,97.125,97.145,239157.0,558931.0
2006-01-23 00:00:00+00:00,97.145,97.16,97.125,97.135,311010.0,574434.0
2006-01-24 00:00:00+00:00,97.135,97.155,97.125,97.14,244632.0,562616.0
2006-01-25 00:00:00+00:00,97.135,97.15,97.125,97.125,349950.0,570742.0
2006-01-26 00:00:00+00:00,97.125,97.15,97.12,97.12,301931.0,598163.0
2006-01-27 00:00:00+00:00,97.12,97.14,97.105,97.115,357906.0,603632.0
2006-01-30 00:00:00+00:00,97.11,97.12,97.09,97.1,275050.0,608403.0
2006-01-31 00:00:00+00:00,97.105,97.11,97.09,97.1,214596.0,618591.0
2006-02-01 00:00:00+00:00,97.095,97.12,97.08,97.085,428340.0,646946.0
2006-02-02 00:00:00+00:00,97.085,97.12,97.085,97.095,463765.0,653742.0
2006-02-03 00:00:00+00:00,97.1,97.12,97.09,97.115,271408.0,655244.0
2006-02-06 00:00:00+00:00,97.11,97.115,97.1,97.105,162713.0,655216.0
2006-02-07 00:00:00+00:00,97.105,97.13,97.1,97.105,259860.0,652355.0
2006-02-08 00:00:00+00:00,97.11,97.125,97.105,97.11,199349.0,648392.0
2006-02-09 00:00:00+00:00,97.115,97.135,97.105,97.125,241859.0,650069.0
2006-02-10 00:00:00+00:00,97.125,97.15,97.115,97.13,314810.0,671489.0
2006-02-13 00:00:00+00:00,97.13,97.14,97.12,97.135,167633.0,674593.0
2006-02-14 00:00:00+00:00,97.13,97.145,97.125,97.14,181170.0,670795.0
2006-02-15 00:00:00+00:00,97.135,97.15,97.135,97.135,238387.0,658627.0
2006-02-16 00:00:00+00:00,97.145,97.15,97.12,97.135,204515.0,675865.0
2006-02-17 00:00:00+00:00,97.14,97.17,97.14,97.16,271567.0,68100.0
2006-02-20 00:00:00+00:00,97.155,97.175,97.155,97.16,208858.0,668799.0
2006-02-21 00:00:00+00:00,97.16,97.17,97.135,97.145,291772.0,671652.0
2006-02-22 00:00:00+00:00,97.14,97.145,97.125,97.14,231296.0,678926.0
2006-02-23 00:00:00+00:00,97.135,97.145,97.1,97.11,388690.0,666854.0
2006-02-24 00:00:00+00:00,97.105,97.125,97.095,97.1,469063.0,658884.0
2006-02-27 00:00:00+00:00,97.1,97.105,97.075,97.08,371206.0,684465.0
2006-02-28 00:00:00+00:00,97.08,97.095,97.07,97.08,332872.0,663487.0
2006-03-01 00:00:00+00:00,97.08,97.085,97.07,97.075,263051.0,643688.0
2006-03-02 00:00:00+00:00,97.075,97.09,97.045,97.045,496899.0,643747.0
2006-03-03 00:00:00+00:00,97.045,97.05,97.025,97.035,403556.0,642820.0
2006-03-06 00:00:00+00:00,97.035,97.045,97.025,97.04,217359.0,632428.0
2006-03-07 00:00:00+00:00,97.035,97.045,97.02,97.03,335713.0,625418.0
2006-03-08 00:00:00+00:00,97.04,97.05,97.025,97.025,279715.0,626588.0
2006-03-09 00:00:00+00:00,97.025,97.04,97.025,97.035,257617.0,638017.0
2006-03-10 00:00:00+00:00,97.03,97.035,97.015,97.02,236034.0,651308.0
2006-03-13 00:00:00+00:00,97.02,97.025,97.0,97.01,418435.0,675195.0
2006-03-14 00:00:00+00:00,96.8,96.835,96.795,96.83,359568.0,550175.0
2006-03-15 00:00:00+00:00,96.83,96.835,96.79,96.8,254356.0,572747.0
2006-03-16 00:00:00+00:00,96.795,96.82,96.775,96.81,388606.0,573481.0
2006-03-17 00:00:00+00:00,96.81,96.825,96.76,96.76,346109.0,559265.0
2006-03-20 00:00:00+00:00,96.765,96.79,96.755,96.785,245499.0,547182.0
2006-03-21 00:00:00+00:00,96.775,96.785,96.765,96.775,204967.0,548865.0
2006-03-22 00:00:00+00:00,96.775,96.79,96.76,96.785,198036.0,557445.0
2006-03-23 00:00:00+00:00,96.78,96.8,96.77,96.77,240590.0,558768.0
2006-03-24 00:00:00+00:00,96.775,96.805,96.765,96.795,200490.0,561881.0
2006-03-27 00:00:00+00:00,96.795,96.815,96.785,96.79,278474.0,570325.0
2006-03-28 00:00:00+00:00,96.795,96.8,96.715,96.72,604858.0,578844.0
2006-03-29 00:00:00+00:00,96.715,96.72,96.69,96.7,406440.0,586279.0
2006-03-30 00:00:00+00:00,96.695,96.715,96.68,96.69,250390.0,577855.0
2006-03-31 00:00:00+00:00,96.695,96.7,96.67,96.675,227909.0,592579.0
2006-04-03 00:00:00+00:00,96.675,96.685,96.635,96.645,332887.0,600561.0
2006-04-04 00:00:00+00:00,96.64,96.675,96.64,96.65,338196.0,608353.0
2006-04-05 00:00:00+00:00,96.655,96.7,96.655,96.695,314964.0,608353.0
2006-04-06 00:00:00+00:00,96.69,96.785,96.67,96.77,1103959.0,622173.0
2006-04-07 00:00:00+00:00,96.775,96.815,96.775,96.79,664611.0,640634.0
2006-04-10 00:00:00+00:00,96.78,96.79,96.765,96.775,219244.0,634871.0
2006-04-11 00:00:00+00:00,96.775,96.79,96.765,96.785,220042.0,625761.0
2006-04-12 00:00:00+00:00,96.785,96.805,96.78,96.79,199887.0,634449.0
2006-04-13 00:00:00+00:00,96.785,96.795,96.755,96.76,279506.0,623563.0
2006-04-18 00:00:00+00:00,96.78,96.795,96.765,96.79,198306.0,639061.0
2006-04-19 00:00:00+00:00,96.79,96.8,96.775,96.79,255920.0,642773.0
2006-04-20 00:00:00+00:00,96.785,96.79,96.775,96.79,115028.0,637572.0
2006-04-21 00:00:00+00:00,96.79,96.805,96.785,96.79,146645.0,636325.0
2006-04-24 00:00:00+00:00,96.79,96.81,96.785,96.79,188620.0,634937.0
2006-04-25 00:00:00+00:00,96.79,96.8,96.7,96.71,500292.0,630481.0
2006-04-26 00:00:00+00:00,96.71,96.725,96.685,96.69,420030.0,623283.0
2006-04-27 00:00:00+00:00,96.695,96.71,96.635,96.705,688073.0,644423.0
2006-04-28 00:00:00+00:00,96.705,96.71,96.66,96.71,267130.0,644704.0
2006-05-02 00:00:00+00:00,96.705,96.705,96.67,96.69,267762.0,651398.0
2006-05-03 00:00:00+00:00,96.685,96.715,96.675,96.695,232488.0,654038.0
2006-05-04 00:00:00+00:00,96.7,96.71,96.665,96.69,299356.0,655755.0
2006-05-05 00:00:00+00:00,96.685,96.705,96.665,96.685,317483.0,666270.0
2006-05-08 00:00:00+00:00,96.695,96.705,96.665,96.67,192804.0,674156.0
2006-05-09 00:00:00+00:00,96.665,96.68,96.65,96.665,343544.0,682482.0
2006-05-10 00:00:00+00:00,96.665,96.695,96.645,96.675,316673.0,689243.0
2006-05-11 00:00:00+00:00,96.67,96.68,96.65,96.655,260052.0,697115.0
2006-05-12 00:00:00+00:00,96.655,96.695,96.63,96.665,453971.0,696497.0
2006-05-15 00:00:00+00:00,96.67,96.735,96.505,96.73,435533.0,669585.0
2006-05-16 00:00:00+00:00,96.725,96.75,96.715,96.74,541850.0,656510.0
2006-05-17 00:00:00+00:00,96.74,96.75,96.705,96.73,374635.0,652135.0
