Date-Time,Open,High,Low,Close,Volume,FEIcm4
2006-01-02 00:00:00+00:00,96.92,96.93,96.875,96.885,59125.0,447068.0
2006-01-03 00:00:00+00:00,96.885,96.92,96.865,96.915,165043.0,446830.0
2006-01-04 00:00:00+00:00,96.935,97.12,96.915,97.04,738243.0,384870.0
2006-01-05 00:00:00+00:00,97.055,97.075,97.0,97.05,380180.0,376828.0
2006-01-06 00:00:00+00:00,97.055,97.1,97.025,97.055,286019.0,392502.0
2006-01-09 00:00:00+00:00,97.005,97.05,97.0,97.01,258628.0,398764.0
2006-01-10 00:00:00+00:00,97.015,97.025,96.96,96.965,306161.0,413273.0
2006-01-11 00:00:00+00:00,97.015,97.015,96.92,96.93,247638.0,415052.0
2006-01-12 00:00:00+00:00,96.9,97.0,96.9,96.99,494886.0,426800.0
2006-01-13 00:00:00+00:00,96.98,97.0,96.97,96.99,237527.0,425465.0
2006-01-16 00:00:00+00:00,96.985,97.005,96.975,96.995,85778.0,428879.0
2006-01-17 00:00:00+00:00,96.985,97.035,96.985,97.025,303127.0,430801.0
2006-01-18 00:00:00+00:00,97.025,97.065,96.97,96.995,643778.0,431153.0
2006-01-19 00:00:00+00:00,96.985,96.995,96.915,96.93,576104.0,438711.0
2006-01-20 00:00:00+00:00,96.98,96.98,96.905,96.935,304407.0,447110.0
2006-01-23 00:00:00+00:00,96.93,96.95,96.895,96.915,371347.0,460684.0
2006-01-24 00:00:00+00:00,96.905,96.93,96.895,96.915,277165.0,463186.0
2006-01-25 00:00:00+00:00,96.93,96.93,96.885,96.885,346828.0,475107.0
2006-01-26 00:00:00+00:00,96.89,96.925,96.87,96.88,302201.0,477452.0
2006-01-27 00:00:00+00:00,96.875,96.905,96.85,96.855,359299.0,477842.0
2006-01-30 00:00:00+00:00,96.86,96.87,96.815,96.835,301808.0,482694.0
2006-01-31 00:00:00+00:00,96.835,96.855,96.83,96.835,156625.0,487102.0
2006-02-01 00:00:00+00:00,96.845,96.875,96.8,96.805,462378.0,501945.0
2006-02-02 00:00:00+00:00,96.82,96.85,96.8,96.82,360824.0,498966.0
2006-02-03 00:00:00+00:00,96.82,96.855,96.8,96.85,425032.0,526969.0
2006-02-06 00:00:00+00:00,96.85,96.865,96.835,96.84,175122.0,525072.0
2006-02-07 00:00:00+00:00,96.84,96.89,96.825,96.845,342317.0,512980.0
2006-02-08 00:00:00+00:00,96.85,96.89,96.85,96.875,353171.0,514237.0
2006-02-09 00:00:00+00:00,96.875,96.91,96.845,96.89,288875.0,522028.0
2006-02-10 00:00:00+00:00,96.89,96.93,96.87,96.89,442508.0,512196.0
2006-02-13 00:00:00+00:00,96.905,96.91,96.875,96.9,184705.0,517023.0
2006-02-14 00:00:00+00:00,96.895,96.92,96.885,96.9,359998.0,497406.0
2006-02-15 00:00:00+00:00,96.9,96.94,96.9,96.905,232176.0,492856.0
2006-02-16 00:00:00+00:00,96.905,96.915,96.87,96.895,299633.0,496267.0
2006-02-17 00:00:00+00:00,96.9,96.955,96.895,96.94,258179.0,493538.0
2006-02-20 00:00:00+00:00,96.945,96.97,96.945,96.955,175133.0,492188.0
2006-02-21 00:00:00+00:00,96.955,96.97,96.91,96.915,357756.0,493585.0
2006-02-22 00:00:00+00:00,96.92,96.92,96.875,96.9,353588.0,499296.0
2006-02-23 00:00:00+00:00,96.905,96.91,96.825,96.835,573124.0,496597.0
2006-02-24 00:00:00+00:00,96.84,96.86,96.815,96.815,325657.0,514461.0
2006-02-27 00:00:00+00:00,96.81,96.82,96.77,96.78,434561.0,535450.0
2006-02-28 00:00:00+00:00,96.785,96.81,96.765,96.79,355961.0,540842.0
2006-03-01 00:00:00+00:00,96.795,96.8,96.77,96.78,261910.0,547032.0
2006-03-02 00:00:00+00:00,96.78,96.81,96.725,96.735,654935.0,585084.0
2006-03-03 00:00:00+00:00,96.735,96.74,96.695,96.705,402005.0,595011.0
2006-03-06 00:00:00+00:00,96.7,96.725,96.695,96.705,213562.0,586591.0
2006-03-07 00:00:00+00:00,96.705,96.71,96.67,96.695,312137.0,581645.0
2006-03-08 00:00:00+00:00,96.7,96.725,96.67,96.69,368515.0,586945.0
2006-03-09 00:00:00+00:00,96.685,96.71,96.675,96.685,310735.0,586018.0
2006-03-10 00:00:00+00:00,96.69,96.695,96.645,96.655,388268.0,591164.0
2006-03-13 00:00:00+00:00,96.645,96.66,96.62,96.64,389044.0,604447.0
2006-03-14 00:00:00+00:00,96.56,96.615,96.55,96.605,269588.0,426560.0
2006-03-15 00:00:00+00:00,96.605,96.605,96.54,96.56,203855.0,428548.0
2006-03-16 00:00:00+00:00,96.56,96.585,96.505,96.575,427841.0,456256.0
2006-03-17 00:00:00+00:00,96.57,96.585,96.505,96.52,242144.0,465960.0
2006-03-20 00:00:00+00:00,96.51,96.565,96.51,96.545,254615.0,473298.0
2006-03-21 00:00:00+00:00,96.545,96.57,96.52,96.545,205444.0,476804.0
2006-03-22 00:00:00+00:00,96.535,96.57,96.53,96.555,177883.0,479104.0
2006-03-23 00:00:00+00:00,96.55,96.59,96.535,96.545,284123.0,475874.0
2006-03-24 00:00:00+00:00,96.545,96.6,96.535,96.595,173077.0,476110.0
2006-03-27 00:00:00+00:00,96.585,96.62,96.585,96.595,204778.0,462952.0
2006-03-28 00:00:00+00:00,96.6,96.6,96.47,96.48,534926.0,476741.0
2006-03-29 00:00:00+00:00,96.47,96.485,96.45,96.455,231319.0,475942.0
2006-03-30 00:00:00+00:00,96.46,96.48,96.425,96.445,251860.0,466767.0
2006-03-31 00:00:00+00:00,96.45,96.46,96.41,96.42,244375.0,477026.0
2006-04-03 00:00:00+00:00,96.4,96.43,96.365,96.39,315695.0,472458.0
