Date-Time,Open,High,Low,Close,Volume,FEIcm10
2006-01-02 00:00:00+00:00,96.805,96.805,96.745,96.765,801.0,30815.0
2006-01-03 00:00:00+00:00,96.765,96.775,96.73,96.775,5757.0,31125.0
2006-01-04 00:00:00+00:00,96.79,96.93,96.79,96.885,8055.0,31062.0
2006-01-05 00:00:00+00:00,96.915,96.915,96.83,96.9,8330.0,31183.0
2006-01-06 00:00:00+00:00,96.875,96.905,96.865,96.9,5362.0,31807.0
2006-01-09 00:00:00+00:00,96.91,96.915,96.855,96.865,6993.0,32408.0
2006-01-10 00:00:00+00:00,96.875,96.885,96.82,96.83,7497.0,32937.0
2006-01-11 00:00:00+00:00,96.815,96.82,96.78,96.78,4516.0,33312.0
2006-01-12 00:00:00+00:00,96.78,96.85,96.78,96.815,4567.0,33476.0
2006-01-13 00:00:00+00:00,96.84,96.845,96.81,96.825,2914.0,33676.0
2006-01-16 00:00:00+00:00,96.83,96.835,96.825,96.83,2398.0,33857.0
2006-01-17 00:00:00+00:00,96.825,96.865,96.825,96.845,3985.0,34658.0
2006-01-18 00:00:00+00:00,96.88,96.89,96.795,96.81,4024.0,34810.0
2006-01-19 00:00:00+00:00,96.8,96.81,96.735,96.745,14224.0,35834.0
2006-01-20 00:00:00+00:00,96.71,96.77,96.7,96.735,4846.0,35827.0
2006-01-23 00:00:00+00:00,96.73,96.76,96.69,96.705,6443.0,36574.0
2006-01-24 00:00:00+00:00,96.695,96.73,96.695,96.71,6689.0,35840.0
2006-01-25 00:00:00+00:00,96.68,96.705,96.645,96.66,8460.0,36450.0
2006-01-26 00:00:00+00:00,96.66,96.685,96.625,96.63,10618.0,37090.0
2006-01-27 00:00:00+00:00,96.605,96.655,96.59,96.605,4186.0,36819.0
2006-01-30 00:00:00+00:00,96.61,96.61,96.565,96.605,12058.0,37687.0
2006-01-31 00:00:00+00:00,96.59,96.625,96.59,96.615,7797.0,38234.0
2006-02-01 00:00:00+00:00,96.6,96.645,96.57,96.575,12696.0,39513.0
2006-02-02 00:00:00+00:00,96.57,96.6,96.56,96.595,9198.0,38845.0
2006-02-03 00:00:00+00:00,96.565,96.625,96.565,96.61,2655.0,39136.0
2006-02-06 00:00:00+00:00,96.615,96.63,96.61,96.61,2062.0,39158.0
2006-02-07 00:00:00+00:00,96.6,96.645,96.595,96.6,7967.0,39246.0
2006-02-08 00:00:00+00:00,96.62,96.635,96.595,96.6,18919.0,40023.0
2006-02-09 00:00:00+00:00,96.6,96.645,96.575,96.635,14642.0,41441.0
2006-02-10 00:00:00+00:00,96.625,96.68,96.615,96.625,7095.0,40757.0
2006-02-13 00:00:00+00:00,96.635,96.64,96.61,96.63,5639.0,41014.0
2006-02-14 00:00:00+00:00,96.62,96.645,96.595,96.62,6147.0,40696.0
2006-02-15 00:00:00+00:00,96.625,96.655,96.605,96.61,21692.0,43784.0
2006-02-16 00:00:00+00:00,96.635,96.635,96.59,96.605,5985.0,43211.0
2006-02-17 00:00:00+00:00,96.615,96.665,96.615,96.66,17064.0,43109.0
2006-02-20 00:00:00+00:00,96.68,96.69,96.67,96.68,2664.0,43562.0
2006-02-21 00:00:00+00:00,96.68,96.71,96.66,96.66,8551.0,43547.0
2006-02-22 00:00:00+00:00,96.675,96.68,96.635,96.675,7038.0,43252.0
2006-02-23 00:00:00+00:00,96.665,96.67,96.595,96.6,10338.0,43190.0
2006-02-24 00:00:00+00:00,96.58,96.62,96.58,96.595,9994.0,42983.0
2006-02-27 00:00:00+00:00,96.57,96.575,96.525,96.54,17903.0,43380.0
2006-02-28 00:00:00+00:00,96.525,96.57,96.525,96.56,33939.0,45895.0
2006-03-01 00:00:00+00:00,96.57,96.575,96.545,96.56,7110.0,45265.0
2006-03-02 00:00:00+00:00,96.555,96.58,96.48,96.48,7589.0,45331.0
2006-03-03 00:00:00+00:00,96.48,96.48,96.435,96.445,15739.0,44705.0
2006-03-06 00:00:00+00:00,96.44,96.455,96.435,96.435,3228.0,44715.0
2006-03-07 00:00:00+00:00,96.43,96.44,96.4,96.41,10321.0,45206.0
2006-03-08 00:00:00+00:00,96.425,96.45,96.4,96.405,8802.0,45722.0
2006-03-09 00:00:00+00:00,96.405,96.425,96.395,96.41,10374.0,45203.0
2006-03-10 00:00:00+00:00,96.41,96.43,96.36,96.37,6422.0,44897.0
2006-03-13 00:00:00+00:00,96.36,96.365,96.325,96.345,18794.0,44073.0
2006-03-14 00:00:00+00:00,96.32,96.405,96.32,96.375,12938.0,29632.0
2006-03-15 00:00:00+00:00,96.38,96.405,96.32,96.335,10726.0,29488.0
2006-03-16 00:00:00+00:00,96.325,96.37,96.3,96.37,9560.0,29414.0
2006-03-17 00:00:00+00:00,96.365,96.395,96.32,96.33,13321.0,29557.0
2006-03-20 00:00:00+00:00,96.32,96.365,96.315,96.355,6074.0,29817.0
2006-03-21 00:00:00+00:00,96.34,96.375,96.33,96.355,9950.0,31948.0
2006-03-22 00:00:00+00:00,96.35,96.39,96.35,96.375,2954.0,32289.0
2006-03-23 00:00:00+00:00,96.365,96.41,96.35,96.365,7929.0,30871.0
2006-03-24 00:00:00+00:00,96.36,96.415,96.355,96.41,5926.0,30747.0
2006-03-27 00:00:00+00:00,96.425,96.43,96.405,96.42,10577.0,32193.0
2006-03-28 00:00:00+00:00,96.41,96.41,96.3,96.3,16815.0,32153.0
2006-03-29 00:00:00+00:00,96.285,96.29,96.25,96.255,12446.0,30321.0
2006-03-30 00:00:00+00:00,96.26,96.27,96.22,96.22,14281.0,30400.0
2006-03-31 00:00:00+00:00,96.235,96.235,96.21,96.21,7350.0,30152.0
2006-04-03 00:00:00+00:00,96.2,96.24,96.15,96.17,9570.0,31471.0
2006-04-04 00:00:00+00:00,96.18,96.205,96.15,96.15,15929.0,32356.0
2006-04-05 00:00:00+00:00,96.17,96.195,96.165,96.18,15032.0,32356.0
2006-04-06 00:00:00+00:00,96.185,96.25,96.135,96.17,17810.0,32749.0
2006-04-07 00:00:00+00:00,96.15,96.22,96.15,96.18,11503.0,33482.0
2006-04-10 00:00:00+00:00,96.175,96.19,96.135,96.15,4650.0,33905.0
2006-04-11 00:00:00+00:00,96.155,96.17,96.15,96.16,22644.0,32600.0
