Date-Time,Open,High,Low,Close,Volume,FEIcm7
2006-08-24 00:00:00+00:00,96.295,96.36,96.245,96.295,99571.0,184818.0
2006-08-25 00:00:00+00:00,96.305,96.33,96.3,96.32,52110.0,189729.0
2006-08-28 00:00:00+00:00,96.315,96.33,96.3,96.325,15898.0,190411.0
2006-08-29 00:00:00+00:00,96.32,96.325,96.265,96.295,66214.0,192910.0
2006-08-30 00:00:00+00:00,96.28,96.305,96.27,96.295,65818.0,195911.0
2006-08-31 00:00:00+00:00,96.3,96.34,96.25,96.34,133670.0,196309.0
2006-09-01 00:00:00+00:00,96.34,96.355,96.305,96.35,113025.0,202341.0
2006-09-04 00:00:00+00:00,96.345,96.345,96.32,96.34,56724.0,206221.0
2006-09-05 00:00:00+00:00,96.39,96.39,96.285,96.285,118600.0,210749.0
2006-09-06 00:00:00+00:00,96.295,96.3,96.23,96.255,122186.0,212991.0
2006-09-07 00:00:00+00:00,96.255,96.26,96.2,96.235,121685.0,211297.0
2006-09-08 00:00:00+00:00,96.225,96.255,96.22,96.23,58413.0,211442.0
2006-09-11 00:00:00+00:00,96.23,96.235,96.185,96.2,79281.0,211812.0
2006-09-12 00:00:00+00:00,96.195,96.2,96.155,96.19,131244.0,219374.0
2006-09-13 00:00:00+00:00,96.195,96.22,96.18,96.205,71940.0,218848.0
2006-09-14 00:00:00+00:00,96.205,96.205,96.17,96.18,97809.0,221618.0
2006-09-15 00:00:00+00:00,96.17,96.21,96.155,96.16,109645.0,220149.0
2006-09-18 00:00:00+00:00,96.185,96.185,96.11,96.125,138990.0,221152.0
2006-09-19 00:00:00+00:00,96.145,96.225,96.135,96.22,67922.0,153286.0
2006-09-20 00:00:00+00:00,96.22,96.24,96.205,96.205,44902.0,153589.0
2006-09-21 00:00:00+00:00,96.205,96.305,96.195,96.305,61347.0,155682.0
2006-09-22 00:00:00+00:00,96.32,96.39,96.285,96.36,178236.0,153385.0
2006-09-25 00:00:00+00:00,96.38,96.43,96.37,96.42,132380.0,152953.0
2006-09-26 00:00:00+00:00,96.425,96.43,96.365,96.38,90485.0,146699.0
2006-09-27 00:00:00+00:00,96.38,96.405,96.345,96.365,77965.0,147020.0
2006-09-28 00:00:00+00:00,96.36,96.37,96.325,96.34,66775.0,147617.0
2006-09-29 00:00:00+00:00,96.355,96.37,96.3,96.305,63915.0,146873.0
2006-10-02 00:00:00+00:00,96.3,96.34,96.275,96.325,85153.0,146648.0
2006-10-03 00:00:00+00:00,96.315,96.345,96.275,96.29,65711.0,145703.0
2006-10-04 00:00:00+00:00,96.28,96.35,96.265,96.35,87028.0,149653.0
2006-10-05 00:00:00+00:00,96.34,96.345,96.3,96.325,85650.0,149677.0
2006-10-06 00:00:00+00:00,96.325,96.41,96.285,96.295,156974.0,150004.0
2006-10-09 00:00:00+00:00,96.295,96.31,96.255,96.28,48399.0,148509.0
2006-10-10 00:00:00+00:00,96.275,96.28,96.19,96.2,125741.0,150133.0
2006-10-11 00:00:00+00:00,96.195,96.24,96.18,96.185,65342.0,151359.0
2006-10-12 00:00:00+00:00,96.18,96.25,96.175,96.23,90801.0,153624.0
2006-10-13 00:00:00+00:00,96.225,96.25,96.19,96.2,65824.0,153624.0
2006-10-16 00:00:00+00:00,96.19,96.225,96.175,96.21,64071.0,154558.0
2006-10-17 00:00:00+00:00,96.215,96.25,96.205,96.23,61171.0,149063.0
2006-10-18 00:00:00+00:00,96.225,96.255,96.19,96.225,81301.0,149342.0
2006-10-19 00:00:00+00:00,96.225,96.24,96.185,96.195,91972.0,149292.0
2006-10-20 00:00:00+00:00,96.185,96.215,96.16,96.17,78122.0,150636.0
2006-10-23 00:00:00+00:00,96.16,96.165,96.11,96.125,91513.0,147572.0
2006-10-24 00:00:00+00:00,96.115,96.14,96.115,96.13,57745.0,150640.0
2006-10-25 00:00:00+00:00,96.125,96.14,96.1,96.135,64274.0,146727.0
2006-10-26 00:00:00+00:00,96.145,96.16,96.125,96.145,75428.0,148076.0
2006-10-27 00:00:00+00:00,96.145,96.195,96.125,96.185,75771.0,148420.0
2006-10-30 00:00:00+00:00,96.185,96.215,96.175,96.2,66577.0,151542.0
2006-10-31 00:00:00+00:00,96.185,96.275,96.185,96.265,104756.0,154470.0
2006-11-01 00:00:00+00:00,96.265,96.34,96.25,96.33,175973.0,154395.0
2006-11-02 00:00:00+00:00,96.32,96.33,96.26,96.295,78967.0,157990.0
2006-11-03 00:00:00+00:00,96.3,96.315,96.205,96.21,99538.0,163100.0
2006-11-06 00:00:00+00:00,96.2,96.205,96.175,96.195,71013.0,162047.0
2006-11-07 00:00:00+00:00,96.195,96.24,96.19,96.23,100924.0,165077.0
2006-11-08 00:00:00+00:00,96.235,96.255,96.185,96.21,100407.0,161829.0
2006-11-09 00:00:00+00:00,96.25,96.25,96.185,96.225,80987.0,161984.0
2006-11-10 00:00:00+00:00,96.225,96.29,96.22,96.27,116310.0,160482.0
2006-11-13 00:00:00+00:00,96.275,96.31,96.235,96.25,92866.0,160326.0
2006-11-14 00:00:00+00:00,96.235,96.285,96.21,96.255,96160.0,160326.0
2006-11-15 00:00:00+00:00,96.25,96.285,96.215,96.215,96895.0,162271.0
2006-11-16 00:00:00+00:00,96.215,96.255,96.17,96.19,111586.0,164076.0
2006-11-17 00:00:00+00:00,96.185,96.25,96.165,96.24,101118.0,159939.0
2006-11-20 00:00:00+00:00,96.245,96.275,96.24,96.265,92267.0,161530.0
2006-11-21 00:00:00+00:00,96.275,96.295,96.235,96.26,57801.0,161313.0
2006-11-22 00:00:00+00:00,96.25,96.28,96.245,96.27,70321.0,162593.0
2006-11-23 00:00:00+00:00,96.275,96.28,96.205,96.22,60844.0,164396.0
2006-11-24 00:00:00+00:00,96.22,96.29,96.205,96.27,119421.0,166654.0
2006-11-27 00:00:00+00:00,96.27,96.31,96.245,96.305,70403.0,169120.0
2006-11-28 00:00:00+00:00,96.305,96.32,96.28,96.305,80073.0,170297.0
2006-11-29 00:00:00+00:00,96.305,96.31,96.245,96.255,74616.0,170271.0
2006-11-30 00:00:00+00:00,96.26,96.315,96.24,96.3,90593.0,174004.0
2006-12-01 00:00:00+00:00,96.305,96.36,96.27,96.345,109875.0,174004.0
2006-12-04 00:00:00+00:00,96.34,96.355,96.335,96.345,101929.0,184134.0
2006-12-05 00:00:00+00:00,96.345,96.36,96.295,96.305,145306.0,181336.0
2006-12-06 00:00:00+00:00,96.305,96.315,96.28,96.285,81235.0,184146.0
2006-12-07 00:00:00+00:00,96.29,96.305,96.225,96.24,125773.0,184246.0
2006-12-08 00:00:00+00:00,96.23,96.265,96.21,96.215,121721.0,188194.0
2006-12-11 00:00:00+00:00,96.215,96.22,96.18,96.195,100049.0,187704.0
2006-12-12 00:00:00+00:00,96.205,96.205,96.165,96.195,105531.0,191075.0
2006-12-13 00:00:00+00:00,96.195,96.22,96.13,96.14,130018.0,191075.0
2006-12-14 00:00:00+00:00,96.13,96.155,96.105,96.11,87940.0,197105.0
2006-12-15 00:00:00+00:00,96.105,96.15,96.075,96.08,123575.0,197105.0
2006-12-18 00:00:00+00:00,96.085,96.115,96.065,96.08,86251.0,199574.0
2006-12-19 00:00:00+00:00,96.095,96.125,96.06,96.075,78817.0,150152.0
2006-12-20 00:00:00+00:00,96.085,96.1,96.065,96.075,42601.0,151440.0
2006-12-21 00:00:00+00:00,96.08,96.1,96.055,96.09,30029.0,151440.0
2006-12-22 00:00:00+00:00,96.085,96.085,96.04,96.055,32158.0,150494.0
2006-12-27 00:00:00+00:00,96.03,96.055,96.005,96.01,26090.0,149708.0
2006-12-28 00:00:00+00:00,96.005,96.025,95.975,95.99,37799.0,148424.0
2006-12-29 00:00:00+00:00,95.995,96.02,95.98,95.995,28063.0,147555.0
2007-01-02 00:00:00+00:00,95.96,96.04,95.96,96.02,54399.0,146894.0
2007-01-03 00:00:00+00:00,96.025,96.06,96.01,96.035,45697.0,145867.0
2007-01-04 00:00:00+00:00,96.03,96.04,96.015,96.02,55229.0,148586.0
2007-01-05 00:00:00+00:00,96.03,96.05,95.96,95.985,74890.0,147753.0
2007-01-08 00:00:00+00:00,95.985,95.995,95.965,95.995,57813.0,149145.0
2007-01-09 00:00:00+00:00,95.99,96.005,95.955,95.96,92984.0,153636.0
2007-01-10 00:00:00+00:00,95.965,95.995,95.945,95.955,85630.0,153232.0
2007-01-11 00:00:00+00:00,95.96,96.005,95.915,95.97,151587.0,149002.0
2007-01-12 00:00:00+00:00,95.97,95.985,95.93,95.94,71596.0,149002.0
2007-01-15 00:00:00+00:00,95.935,95.955,95.935,95.94,36151.0,151098.0
2007-01-16 00:00:00+00:00,95.925,95.965,95.925,95.935,63884.0,149587.0
2007-01-17 00:00:00+00:00,95.945,95.97,95.925,95.925,71919.0,153136.0
2007-01-18 00:00:00+00:00,95.93,95.93,95.88,95.925,128043.0,162370.0
2007-01-19 00:00:00+00:00,95.92,95.955,95.905,95.915,90763.0,166024.0
2007-01-22 00:00:00+00:00,95.91,95.96,95.9,95.95,56362.0,164009.0
2007-01-23 00:00:00+00:00,95.945,95.975,95.93,95.935,66148.0,169122.0
2007-01-24 00:00:00+00:00,95.93,95.955,95.91,95.925,62663.0,169122.0
2007-01-25 00:00:00+00:00,95.925,95.955,95.875,95.89,95699.0,166715.0
2007-01-26 00:00:00+00:00,95.875,95.895,95.85,95.88,101619.0,168895.0
2007-01-29 00:00:00+00:00,95.88,95.895,95.855,95.855,60379.0,168178.0
2007-01-30 00:00:00+00:00,95.86,95.895,95.855,95.875,56600.0,170357.0
2007-01-31 00:00:00+00:00,95.875,95.9,95.845,95.895,81666.0,173077.0
2007-02-01 00:00:00+00:00,95.905,95.945,95.885,95.9,119638.0,179314.0
2007-02-02 00:00:00+00:00,95.905,95.975,95.88,95.965,147439.0,179472.0
2007-02-05 00:00:00+00:00,95.97,96.005,95.965,95.995,90003.0,179996.0
2007-02-06 00:00:00+00:00,96.0,96.005,95.97,96.0,67894.0,182449.0
2007-02-07 00:00:00+00:00,95.995,96.01,95.96,96.005,116908.0,182449.0
2007-02-08 00:00:00+00:00,95.995,96.0,95.93,95.95,128645.0,190219.0
2007-02-09 00:00:00+00:00,95.955,95.955,95.905,95.915,80565.0,189797.0
2007-02-12 00:00:00+00:00,95.905,95.915,95.885,95.895,84108.0,192884.0
2007-02-13 00:00:00+00:00,95.9,95.9,95.875,95.88,84748.0,195653.0
2007-02-14 00:00:00+00:00,95.88,95.92,95.875,95.91,74796.0,198186.0
2007-02-15 00:00:00+00:00,95.91,95.99,95.9,95.975,121413.0,204654.0
2007-02-16 00:00:00+00:00,95.97,95.985,95.93,95.94,83439.0,203106.0
2007-02-19 00:00:00+00:00,95.955,95.955,95.92,95.925,26560.0,203982.0
2007-02-20 00:00:00+00:00,95.92,95.94,95.895,95.935,79381.0,207300.0
2007-02-21 00:00:00+00:00,95.925,95.955,95.915,95.94,110485.0,209656.0
2007-02-22 00:00:00+00:00,95.935,95.945,95.89,95.895,83057.0,207487.0
2007-02-23 00:00:00+00:00,95.89,95.94,95.885,95.93,94830.0,208060.0
2007-02-26 00:00:00+00:00,95.94,96.0,95.935,95.99,111612.0,209597.0
2007-02-27 00:00:00+00:00,95.995,96.525,95.99,96.125,187250.0,213035.0
2007-02-28 00:00:00+00:00,96.1,96.105,96.025,96.04,151541.0,210915.0
2007-03-01 00:00:00+00:00,96.055,96.115,96.02,96.06,134957.0,209997.0
2007-03-02 00:00:00+00:00,96.055,96.11,96.045,96.1,106597.0,209997.0
2007-03-05 00:00:00+00:00,96.115,96.16,96.085,96.1,134668.0,213776.0
2007-03-06 00:00:00+00:00,96.09,96.095,96.06,96.065,88727.0,216944.0
2007-03-07 00:00:00+00:00,96.075,96.08,96.06,96.075,76609.0,222086.0
2007-03-08 00:00:00+00:00,96.065,96.075,96.015,96.075,108308.0,229008.0
2007-03-09 00:00:00+00:00,96.07,96.08,96.015,96.03,137780.0,238426.0
2007-03-12 00:00:00+00:00,96.03,96.065,95.995,96.055,108541.0,241709.0
2007-03-13 00:00:00+00:00,96.06,96.115,96.04,96.1,148036.0,240929.0
2007-03-14 00:00:00+00:00,96.115,96.12,96.075,96.085,105780.0,245672.0
2007-03-15 00:00:00+00:00,96.085,96.085,96.045,96.06,121420.0,241819.0
2007-03-16 00:00:00+00:00,96.06,96.075,96.035,96.04,103443.0,241819.0
2007-03-19 00:00:00+00:00,96.04,96.04,95.995,96.01,88339.0,243491.0
2007-03-20 00:00:00+00:00,96.01,96.05,96.0,96.04,56923.0,187540.0
2007-03-21 00:00:00+00:00,96.04,96.085,96.025,96.08,66312.0,187540.0
2007-03-22 00:00:00+00:00,96.07,96.085,96.01,96.015,120812.0,189198.0
2007-03-23 00:00:00+00:00,96.015,96.04,95.975,95.98,126755.0,190233.0
2007-03-26 00:00:00+00:00,95.99,96.015,95.955,95.975,79033.0,192680.0
2007-03-27 00:00:00+00:00,95.98,95.99,95.955,95.97,65593.0,190276.0
2007-03-28 00:00:00+00:00,95.975,95.99,95.925,95.94,85857.0,190842.0
2007-03-29 00:00:00+00:00,95.935,95.95,95.92,95.92,83042.0,193951.0
2007-03-30 00:00:00+00:00,95.915,95.965,95.89,95.91,89602.0,191696.0
2007-04-02 00:00:00+00:00,95.91,95.92,95.875,95.885,65850.0,195573.0
2007-04-03 00:00:00+00:00,95.885,95.895,95.875,95.885,72065.0,196119.0
2007-04-04 00:00:00+00:00,95.875,95.93,95.87,95.915,77502.0,198694.0
2007-04-05 00:00:00+00:00,95.925,95.93,95.895,95.895,98316.0,199976.0
2007-04-10 00:00:00+00:00,95.86,95.88,95.845,95.865,44001.0,197365.0
