Date-Time,Open,High,Low,Close,Volume
2006-01-04T16:00:00Z,97.29,97.29,97.29,97.29,90.0
2006-02-14T06:00:00Z,97.13,97.135,97.13,97.135,513.0
2006-02-14T07:00:00Z,97.135,97.14,97.13,97.14,12500.0
2006-02-14T08:00:00Z,97.14,97.14,97.135,97.14,10244.0
2006-02-14T09:00:00Z,97.135,97.145,97.135,97.14,19252.0
2006-02-14T10:00:00Z,97.14,97.145,97.13,97.135,28576.0
2006-02-14T11:00:00Z,97.135,97.135,97.13,97.135,16868.0
2006-02-14T12:00:00Z,97.135,97.135,97.13,97.13,1956.0
2006-02-14T13:00:00Z,97.135,97.135,97.125,97.13,21194.0
2006-02-14T14:00:00Z,97.13,97.135,97.125,97.13,12271.0
2006-02-14T15:00:00Z,97.13,97.14,97.125,97.135,28275.0
2006-02-14T16:00:00Z,97.14,97.145,97.13,97.135,20564.0
2006-02-14T17:00:00Z,97.135,97.14,97.135,97.135,6136.0
2006-02-14T18:00:00Z,97.135,97.14,97.135,97.14,624.0
2006-02-14T19:00:00Z,97.14,97.14,97.135,97.14,1603.0
2006-02-14T20:00:00Z,97.14,97.14,97.14,97.14,594.0
2006-02-15T06:00:00Z,97.135,97.145,97.135,97.14,936.0
2006-02-15T07:00:00Z,97.135,97.145,97.135,97.14,6198.0
2006-02-15T08:00:00Z,97.145,97.15,97.14,97.145,41057.0
2006-02-15T09:00:00Z,97.14,97.15,97.14,97.145,15527.0
2006-02-15T10:00:00Z,97.14,97.145,97.14,97.145,6908.0
2006-02-15T11:00:00Z,97.145,97.145,97.135,97.14,12755.0
2006-02-15T12:00:00Z,97.14,97.145,97.135,97.14,21539.0
2006-02-15T13:00:00Z,97.145,97.145,97.14,97.145,10685.0
2006-02-15T14:00:00Z,97.145,97.15,97.14,97.145,17770.0
2006-02-15T15:00:00Z,97.145,97.15,97.14,97.145,59757.0
2006-02-15T16:00:00Z,97.145,97.145,97.135,97.14,32111.0
2006-02-15T17:00:00Z,97.14,97.14,97.135,97.135,7843.0
2006-02-15T18:00:00Z,97.135,97.14,97.135,97.135,1800.0
2006-02-15T19:00:00Z,97.135,97.14,97.135,97.135,2617.0
2006-02-15T20:00:00Z,97.135,97.14,97.135,97.135,884.0
2006-02-16T06:00:00Z,97.145,97.15,97.14,97.145,2835.0
2006-02-16T07:00:00Z,97.145,97.145,97.135,97.14,12442.0
2006-02-16T08:00:00Z,97.14,97.14,97.125,97.13,34468.0
2006-02-16T09:00:00Z,97.135,97.135,97.13,97.135,6491.0
